feature	RandomForest(n=200, p=1.0)	MutualInformation
SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_median.txt	0.0003240842480058157	0.24137797374021952
Unnamed: 0-SUMMARYsurf3D.tsv_median.txt	0.000300512076685413	0.29323484609126327
Unnamed: 0-SUMMARYcompactness3D.tsv_q25.txt	0.00029601531287788127	0.2521378875021849
Surface(Pix)-SUMMARYsurf3D.tsv_q10.txt	0.0002885307629686927	0.38697937286695194
CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_q25.txt	0.00028835266872189445	0.1237176103797819
Sphericity(Pix)-SUMMARYcompactness3D.tsv_var.txt	0.00027969729612657663	0.26778791262545987
LabelObj-SUMMARYcompactness3D.tsv_q25.txt	0.0002786302617788125	0.36434715534179185
CompactCorr(Pix)-SUMMARYcompactness3D.tsv_q75.txt	0.00027729631107671014	0.13724121129984068
Unnamed: 0-SUMMARYcompactness3D.tsv_max.txt	0.0002762907745735261	0.3079015892392283
SurfaceNbPix-SUMMARYsurf3D.tsv_q10.txt	0.0002730807054994494	0.37937742529148344
SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_median.txt	0.00026274841102028973	0.180313734062167
 -SUMMARYvol3D.tsv_q75.txt	0.00026212227607728467	0.9709078188557987
LabelObj-SUMMARYsurf3D.tsv_median.txt	0.0002605799389669165	0.34370990097241827
LabelObj-SUMMARYcompactness3D.tsv_min.txt	0.0002601516040368657	0.2551366655736591
LabelObj-SUMMARYcompactness3D.tsv_q10.txt	0.00025582180021297714	0.343195608015358
Volume(Unit)-SUMMARYvol3D.tsv_max.txt	0.0002555237172744761	0.32667970334041874
 -SUMMARYsurf3D.tsv_q90.txt	0.00025551834448996584	0.278801965257613
 -SUMMARYcompactness3D.tsv_q25.txt	0.0002504902053231515	0.26399853058730516
 -SUMMARYvol3D.tsv_median.txt	0.00023111418522087774	0.9709078188557987
 -SUMMARYsurf3D.tsv_median.txt	0.00022792061338922835	0.3734968914539578
SurfaceNbPix-SUMMARYsurf3D.tsv_max.txt	0.0002271241896859455	0.30866017946998214
Surface(Pix)-SUMMARYsurf3D.tsv_mean.txt	0.00021629801464587327	0.3544148913948286
LabelObj-SUMMARYsurf3D.tsv_q90.txt	0.00021582500238407463	0.3828731957403617
Min-SUMMARYvol3D.tsv_median.txt	0.00021159390132649634	0.9665141976150067
LabelObj-SUMMARYcompactness3D.tsv_q90.txt	0.00020218364999195152	0.3786593366869848
Unnamed: 0-SUMMARYsurf3D.tsv_q90.txt	0.00019757172708065473	0.32347424739638186
Compactness(Pix)-SUMMARYcompactness3D.tsv_q75.txt	0.00019573924074436835	0.3351749214955455
 -SUMMARYcompactness3D.tsv_mean.txt	0.00019229756514169466	0.2963231225154761
Volume(Unit)-SUMMARYvol3D.tsv_q75.txt	0.00019206221568726398	0.5677301491572628
Compactness(Unit)-SUMMARYcompactness3D.tsv_var.txt	0.00019178480120331741	0.14780784652558943
Unnamed: 0-SUMMARYsurf3D.tsv_q75.txt	0.00018638265500190188	0.2868354548511314
 -SUMMARYcompactness3D.tsv_max.txt	0.00018475254525340723	0.2860658978935686
LabelObj-SUMMARYvol3D.tsv_q90.txt	0.0001821695021067384	0.8317842928120773
Compactness(Unit)-SUMMARYcompactness3D.tsv_std.txt	0.00017560121706066892	0.1556435552196378
Surface(Unit)-SUMMARYsurf3D.tsv_q75.txt	0.0001722902889244437	0.2604524503038532
 -SUMMARYsurf3D.tsv_q10.txt	0.00017133340703732425	0.28759204050232023
Compactness(Unit)-SUMMARYcompactness3D.tsv_q90.txt	0.0001696833555457487	0.3604658627957875
Compactness(Unit)-SUMMARYcompactness3D.tsv_q25.txt	0.00016918756362187807	0.2704513668848896
CompactCorr(Pix)-SUMMARYcompactness3D.tsv_median.txt	0.00016379372567339805	0.1537879577056085
 -SUMMARYcompactness3D.tsv_var.txt	0.00015955873379944137	0.32513186670363026
Unnamed: 0-SUMMARYcompactness3D.tsv_q10.txt	0.0001492469707131211	0.35561370589128805
 -SUMMARYsurf3D.tsv_q75.txt	0.0001434629733045535	0.3105986185997138
 -SUMMARYsurf3D.tsv_q25.txt	0.00014340464079158247	0.2966829779817277
Surface(Pix)-SUMMARYsurf3D.tsv_q75.txt	0.00013648092759608316	0.2573173272069953
CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_median.txt	0.00013641197076399075	0.056144559120878235
LabelObj-SUMMARYcompactness3D.tsv_median.txt	0.00013109204698238508	0.36675528150493797
SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_q25.txt	0.00013076673164392474	0.09259110924174152
Mean-SUMMARYvol3D.tsv_std.txt	0.00013059398827319302	0.6716530491380985
Unnamed: 0-SUMMARYsurf3D.tsv_std.txt	0.00012863107554302969	0.30487448673767714
CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_q75.txt	0.00012256806905263463	0.0
Volume(Pix)-SUMMARYvol3D.tsv_q75.txt	0.00011702145425505218	0.5883538944096098
SurfaceNbPix-SUMMARYsurf3D.tsv_q75.txt	0.0001134152022463965	0.2625520419442613
Unnamed: 0-SUMMARYcompactness3D.tsv_q90.txt	0.00011143984386463017	0.28237920766618085
Unnamed: 0-SUMMARYcompactness3D.tsv_var.txt	0.00011030434599613251	0.31916025165030293
Compactness(Pix)-SUMMARYcompactness3D.tsv_var.txt	0.00010091974840144181	0.1447802277832757
 -SUMMARYcompactness3D.tsv_median.txt	0.0001005003897259761	0.28130923404571195
 -SUMMARYsurf3D.tsv_var.txt	9.622999248408364e-05	0.2736106881261904
Sphericity(Unit)-SUMMARYcompactness3D.tsv_q25.txt	9.268953738633506e-05	0.3146965387321701
 -SUMMARYsurf3D.tsv_std.txt	9.152400587618963e-05	0.2979159788777528
Unnamed: 0-SUMMARYcompactness3D.tsv_std.txt	8.04686750786188e-05	0.31165178080955336
Min-SUMMARYvol3D.tsv_q25.txt	7.989074548319175e-05	0.5234255926702658
Sphericity(Unit)-SUMMARYcompactness3D.tsv_min.txt	6.501092729021635e-05	0.519983519764138
Area-SUMMARYvol3D.tsv_q25.txt	6.18600084163277e-05	0.484666647185269
Max-SUMMARYvol3D.tsv_q25.txt	5.880705684682164e-05	0.5136830470775056
Sphericity(Unit)-SUMMARYcompactness3D.tsv_max.txt	5.446335533171241e-05	0.0
Unnamed: 0-SUMMARYsurf3D.tsv_var.txt	5.146338047892452e-05	0.29703644396376516
CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_q90.txt	4.659012574579857e-05	0.2031273949762431
Area-SUMMARYvol3D.tsv_q75.txt	4.606453735692966e-05	0.0
Surface(Pix)-SUMMARYsurf3D.tsv_min.txt	4.544927536231885e-05	0.048349680906648373
Surface(Unit)-SUMMARYsurf3D.tsv_min.txt	4.5373521309350194e-05	0.10653168850156414
Compactness(Unit)-SUMMARYcompactness3D.tsv_max.txt	3.434739941118744e-05	0.0354185141430734
 -SUMMARYsurf3D.tsv_mean.txt	3.427292438973212e-05	0.32842629054258055
Unnamed: 0-SUMMARYsurf3D.tsv_q25.txt	3.4215487745269185e-05	0.275237281697295
CompactCorr(Pix)-SUMMARYcompactness3D.tsv_min.txt	3.4129692832764505e-05	0.4064569060187466
Unnamed: 0-SUMMARYArea2DLayers.tsv_q25.txt	0.0	0.06930132684773582
Unnamed: 0-SUMMARYArea2DLayers.tsv_q75.txt	0.0	0.0
SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_min.txt	0.0	0.0
Volume(Unit)-SUMMARYvol3D.tsv_median.txt	0.0	0.42812693076526376
Volume(Unit)-SUMMARYvol3D.tsv_min.txt	0.0	0.0
Volume(Unit)-SUMMARYvol3D.tsv_q10.txt	0.0	0.03858831768479565
Volume(Unit)-SUMMARYvol3D.tsv_q25.txt	0.0	0.0
Unnamed: 0-SUMMARYArea2DLayers.tsv_std.txt	0.0	0.0
Unnamed: 0-SUMMARYArea2DLayers.tsv_var.txt	0.0	0.15498056769772806
Unnamed: 0-SUMMARYArea2DLayers.tsv_q90.txt	0.0	0.012468214500986008
Unnamed: 0-SUMMARYArea2DLayers.tsv_mean.txt	0.0	0.0
Unnamed: 0-SUMMARYArea2DLayers.tsv_q10.txt	0.0	0.0
Unnamed: 0-SUMMARYArea2DLayers.tsv_min.txt	0.0	0.006992362734043134
Unnamed: 0-SUMMARYArea2DLayers.tsv_median.txt	0.0	0.0
Volume(Pix)-SUMMARYvol3D.tsv_q25.txt	0.0	0.026958551977374068
Unnamed: 0-SUMMARYArea2DLayers.tsv_max.txt	0.0	0.01480655388926122
Unnamed: 0-SUMMARYvol3D.tsv_min.txt	0.0	0.0
SurfaceNbPix-SUMMARYsurf3D.tsv_min.txt	0.0	0.0
Unnamed: 0-SUMMARYsurf3D.tsv_min.txt	0.0	0.0
