group	name	true	predicted	decision makers
L1323	18072023--s--Lm--st--L1323--p--B10--pos001--tm--24--ch--Syto9--z--21	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 73.91056842527544), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 40.162256693971486), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 31.243657386727218), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 31.08052699401292), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 28.558637133012503)]
L1323	18072023--s--Lm--st--L1323--p--B10--pos002--tm--24--ch--Syto9--z--21	L1323	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 68.03414124928658), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 37.05805749215672), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 29.36284606547107), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 28.856124130961835), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 23.155442956955532)]
L1323	18072023--s--Lm--st--L1323--p--B10--pos003--tm--24--ch--Syto9--z--21	L1323	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 205.16828113983968), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 71.76073550372213), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 68.40751098222044), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 65.63169087742651), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 39.632323879307116)]
L1323	18072023--s--Lm--st--L1323--p--B10--pos004--tm--24--ch--Syto9--z--21	L1323	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 143.28188820265703), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 87.58368466225454), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 57.47214499218703), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 36.274807980158066), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 32.93953593963655)]
L1323	18072023--s--Lm--st--L1323--p--B10--pos005--tm--24--ch--Syto9--z--21	L1323	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 69.98601897404427), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 49.69383008584483), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 44.97617580953741), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 31.954462172803495), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 30.648784930955337)]
L1323	18072023--s--Lm--st--L1323--p--B11--pos001--tm--24--ch--Syto9--z--21	L1323	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 141.689792552886), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 86.98617590273946), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 33.364768646683856), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 31.59389914341017), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 25.969693489633208)]
L1323	18072023--s--Lm--st--L1323--p--B11--pos002--tm--24--ch--Syto9--z--21	L1323	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 185.89977780759457), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 114.48448918884783), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 37.70593552473028), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 33.61136098915019), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 28.619392475018614)]
L1323	18072023--s--Lm--st--L1323--p--B11--pos003--tm--24--ch--Syto9--z--21	L1323	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 200.0222386085022), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 87.86451558379956), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 80.87231296707115), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 69.87796542884087), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 54.412897494907604)]
L1323	18072023--s--Lm--st--L1323--p--B11--pos004--tm--24--ch--Syto9--z--21	L1323	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 131.33695924216082), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 92.95955771189907), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 52.52493187831167), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 41.679731543460235), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 35.575389186011314)]
L1323	18072023--s--Lm--st--L1323--p--B11--pos005--tm--24--ch--Syto9--z--21	L1323	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 70.74337074872984), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 45.95668136205589), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 38.87127804473214), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 33.572585143855214), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 29.654684095873037)]
L1823	18072023--s--Lm--st--L1823--p--E02--pos001--tm--24--ch--Syto9--z--21	L1823	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 308.775179862668), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 24.83684692593359), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 19.209237135655286), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 5.759337042515094), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 5.453250450693114)]
L1823	18072023--s--Lm--st--L1823--p--E02--pos002--tm--24--ch--Syto9--z--21	L1823	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 52.49227145084368), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 30.0697152534147), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 28.847402966605177), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 24.35805144248375), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 19.913314026127296)]
L1823	18072023--s--Lm--st--L1823--p--E02--pos003--tm--24--ch--Syto9--z--21	L1823	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 49.389451991533235), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 32.04149882441743), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 27.081860782209237), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 26.3624318507029), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 20.45323887128999)]
L1823	18072023--s--Lm--st--L1823--p--E02--pos004--tm--24--ch--Syto9--z--21	L1823	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 74.25683898176983), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 35.22020649422925), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 31.5135755612979), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 28.738732828179405), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 21.337400608607982)]
L1823	18072023--s--Lm--st--L1823--p--E02--pos005--tm--24--ch--Syto9--z--21	L1823	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 45.44607933662794), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 29.77018185420083), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 26.48887662512282), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 24.115778382679427), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 16.59701469278378)]
L1823	18072023--s--Lm--st--L1823--p--E03--pos002--tm--24--ch--Syto9--z--21	L1823	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 52.85802572040263), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 33.3555889779759), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 27.36272161866637), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 25.15904001411087), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 24.291716269297865)]
L1823	18072023--s--Lm--st--L1823--p--E03--pos003--tm--24--ch--Syto9--z--21	L1823	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 81.06787935305209), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 69.49822441617891), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 51.48006301717932), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 24.518601923190513), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 21.242136619828248)]
L1823	18072023--s--Lm--st--L1823--p--E03--pos004--tm--24--ch--Syto9--z--21	L1823	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 76.35713610458478), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 47.31077243719852), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 38.097048112523034), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 27.712790677755045), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 22.913124765059294)]
L1823	18072023--s--Lm--st--L1823--p--E04--pos001--tm--24--ch--Syto9--z--21	L1823	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 81.80293586792057), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 57.042699977803956), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 45.51279224492211), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 38.38341746394878), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 34.91136679315887)]
L1823	18072023--s--Lm--st--L1823--p--E04--pos002--tm--24--ch--Syto9--z--21	L1823	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 44.44963079824278), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 35.146354118113905), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 30.923121573014615), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 30.606573532252657), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 16.80968847312219)]
L1823	18072023--s--Lm--st--L1823--p--E04--pos003--tm--24--ch--Syto9--z--21	L1823	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 55.55512700504937), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 49.30253751923616), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 31.210002727734317), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 27.311183888562454), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 21.869341485542144)]
L1823	18072023--s--Lm--st--L1823--p--E04--pos004--tm--24--ch--Syto9--z--21	L1823	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 56.33064388541009), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 35.69826973730058), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 31.26649653500194), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 27.266067624523323), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 20.784868796584096)]
L1823	18072023--s--Lm--st--L1823--p--E04--pos005--tm--24--ch--Syto9--z--21	L1823	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 57.838903269277274), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 36.31022348366154), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 28.57728301401953), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 27.92589668290645), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 20.63193719201136)]
L1823	18072023--s--Lm--st--L1823--p--E05--pos002--tm--24--ch--Syto9--z--21	L1823	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 50.87015280174859), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 29.607620467644686), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 27.94692910998008), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 25.56560732081217), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 20.479792474451074)]
L1823	18072023--s--Lm--st--L1823--p--E05--pos003--tm--24--ch--Syto9--z--21	L1823	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 53.10412967003175), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 44.68358003762353), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 29.545355667679175), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 24.333749564084552), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 22.664320895508588)]
L1823	18072023--s--Lm--st--L1823--p--E05--pos004--tm--24--ch--Syto9--z--21	L1823	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 61.44472941264141), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 46.98744626171894), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 31.972481592013764), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 29.01421850194592), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 21.424283237902905)]
L1823	18072023--s--Lm--st--L1823--p--E05--pos005--tm--24--ch--Syto9--z--21	L1823	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 55.766862090022144), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 36.84856203849375), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 35.083338495247624), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 32.65834689551124), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 27.257693895169243)]
L1823	18072023--s--Lm--st--L1823--p--E06--pos002--tm--24--ch--Syto9--z--21	L1823	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 54.113486265607094), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 32.457500345283684), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 31.864645988261277), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 31.72498421161646), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 28.33402595884054)]
L1823	18072023--s--Lm--st--L1823--p--E06--pos003--tm--24--ch--Syto9--z--21	L1823	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 59.45515614547719), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 35.6521201349107), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 29.546203116301534), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 29.01171818892178), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 22.401593594528805)]
L1823	18072023--s--Lm--st--L1823--p--E06--pos004--tm--24--ch--Syto9--z--21	L1823	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 53.27374024619126), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 34.276444859898426), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 28.19404797124434), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 26.32459442167058), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 23.787797912872698)]
L1823	18072023--s--Lm--st--L1823--p--E06--pos005--tm--24--ch--Syto9--z--21	L1823	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 53.708726667484086), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 40.33810616207814), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 32.689375153211614), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 26.882698345334394), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 23.059438976571915)]
L1823	18072023--s--Lm--st--L1823--p--E08--pos001--tm--24--ch--Syto9--z--21	L1823	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 241.14324417444365), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 108.57785484078988), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 54.309959582365046), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 33.00172367030679), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 32.53151375453965)]
L1823	18072023--s--Lm--st--L1823--p--E08--pos002--tm--24--ch--Syto9--z--21	L1823	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 198.13052004379938), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 104.26175035714337), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 43.406313126313215), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 32.55803971237439), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 26.192343905266224)]
L1823	18072023--s--Lm--st--L1823--p--E08--pos003--tm--24--ch--Syto9--z--21	L1823	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 150.23210579123375), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 145.46548540556873), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 21.15388999566777), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 3.427899376337265), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 2.214586136079209)]
L1823	18072023--s--Lm--st--L1823--p--E08--pos004--tm--24--ch--Syto9--z--21	L1823	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 197.79647353036262), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 104.28000718583453), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 43.57038101215185), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 32.579116605977234), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 26.45313355172575)]
L1823	18072023--s--Lm--st--L1823--p--E08--pos005--tm--24--ch--Syto9--z--21	L1823	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 199.8530994441841), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 104.70275551432985), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 44.840188119666365), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 31.19665415300791), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 29.92924284131851)]
L1823	18072023--s--Lm--st--L1823--p--E09--pos001--tm--24--ch--Syto9--z--21	L1823	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 241.14324417444365), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 108.67084734760103), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 54.309959582365046), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 33.568512432330465), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 32.53151375453965)]
L1823	18072023--s--Lm--st--L1823--p--E09--pos002--tm--24--ch--Syto9--z--21	L1823	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 121.65531140628592), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 120.92886180262093), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 19.41350481659693), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 4.035278698487957), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 3.604431175401879)]
L1823	18072023--s--Lm--st--L1823--p--E09--pos003--tm--24--ch--Syto9--z--21	L1823	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 179.21458634008908), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 85.29001479101916), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 56.59334723184222), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 25.10691041013259), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 19.0476037691825)]
L1823	18072023--s--Lm--st--L1823--p--E09--pos004--tm--24--ch--Syto9--z--21	L1823	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 198.43027248078724), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 107.79278156952579), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 33.79511060368651), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 30.130745370556575), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 29.308421522004444)]
L1823	18072023--s--Lm--st--L1823--p--E09--pos005--tm--24--ch--Syto9--z--21	L1823	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 199.31890277113067), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 101.69171637590729), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 44.92650497483083), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 32.044824458620255), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 29.10724753551404)]
L1823	18072023--s--Lm--st--L1823--p--E10--pos001--tm--24--ch--Syto9--z--21	L1823	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 104.19993950151665), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 31.267021767516393), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 23.274453970426958), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 15.375055368141433), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 13.85453707005364)]
L1823	18072023--s--Lm--st--L1823--p--E10--pos002--tm--24--ch--Syto9--z--21	L1823	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 117.29525011255019), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 47.96538914434852), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 33.5675618877704), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 16.421526688026585), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 14.765815761417938)]
L1823	18072023--s--Lm--st--L1823--p--E10--pos003--tm--24--ch--Syto9--z--21	L1823	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 165.85147233199626), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 75.32074345177311), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 23.233259190326706), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 18.4356900061149), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 5.507449809244618)]
L1823	18072023--s--Lm--st--L1823--p--E10--pos004--tm--24--ch--Syto9--z--21	L1823	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 47.16079532170066), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 42.41774244617471), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 34.04825517818851), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 31.160403160577648), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 17.947640081919353)]
L1823	18072023--s--Lm--st--L1823--p--E10--pos005--tm--24--ch--Syto9--z--21	L1823	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 166.03789008007124), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 75.84548445917208), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 23.23544643683445), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 18.042461300266016), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 5.6318936953708)]
L1823	18072023--s--Lm--st--L1823--p--E11--pos001--tm--24--ch--Syto9--z--21	L1823	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 149.97387065540752), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 143.20775243860936), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 21.084148757145282), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 3.457283585242683), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 1.8583894890561936)]
L1823	18072023--s--Lm--st--L1823--p--E11--pos002--tm--24--ch--Syto9--z--21	L1823	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 154.01366515510196), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 75.1434786983632), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 23.625327009164813), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 21.175046285322473), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 6.950667831373111)]
L1823	18072023--s--Lm--st--L1823--p--E11--pos003--tm--24--ch--Syto9--z--21	L1823	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 160.07789948134635), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 73.41618925952105), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 21.0501290489328), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 20.47738997029675), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 5.582961230389041)]
L1823	18072023--s--Lm--st--L1823--p--E11--pos004--tm--24--ch--Syto9--z--21	L1823	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 64.82457145630306), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 55.4564447673561), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 46.03425124470321), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 37.422428425164426), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 13.801420471195435)]
L1823	18072023--s--Lm--st--L1823--p--E11--pos005--tm--24--ch--Syto9--z--21	L1823	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 114.08618210596835), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 110.75750044446202), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 19.114214123939934), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 11.803580555326715), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 4.737631714080343)]
