group	name	true	predicted	decision makers
L394	16052023--s--Lm--st--L394--p--D07--pos--3--tm--0--ch--BF	L394	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 42.593606509633325), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 17.295574774114524), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 6.956345556888946), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 1.0605524282646535), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 0.9589889909406978)]
L394	16052023--s--Lm--st--L394--p--D08--pos--1--tm--0--ch--BF	L394	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 115.9526311403285), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 52.32558615251819), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 11.572598941234096), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 5.988886877501143), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 5.220152048435996)]
L394	16052023--s--Lm--st--L394--p--D08--pos--2--tm--0--ch--BF	L394	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 126.01489139272952), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 84.17682294078726), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 15.272623847415952), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 13.399067904245516), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 11.207585615911778)]
L394	16052023--s--Lm--st--L394--p--D08--pos--3--tm--0--ch--BF	L394	L455	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 117.94073945014604), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 65.5610667160101), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 16.722437219004124), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 15.583464113196356), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 14.16242464476309)]
L455	16052023--s--Lm--st--L455--p--F03--pos--1--tm--0--ch--BF	L455	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 59.28284987532961), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 41.870752621470594), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 28.36663553298873), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 22.581682062286855), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 12.624542791497188)]
L455	16052023--s--Lm--st--L455--p--F03--pos--2--tm--0--ch--BF	L455	L1764	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 40.04926931588095), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 26.004945567584947), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 21.72916895395844), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 15.40874443323757), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 6.2902661121512695)]
L455	16052023--s--Lm--st--L455--p--F03--pos--3--tm--0--ch--BF	L455	L1764	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 39.58041582848559), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 25.716706404946358), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 22.127650452932354), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 15.301268205556225), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 7.486753237098241)]
L455	16052023--s--Lm--st--L455--p--F04--pos--1--tm--0--ch--BF	L455	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 58.90591155364079), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 40.64025093691891), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 29.377675371473146), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 21.63461019821618), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 13.066159249678323)]
L455	16052023--s--Lm--st--L455--p--F04--pos--2--tm--0--ch--BF	L455	L1764	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 91.9064017401912), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 38.76702170194026), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 37.61462324150983), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 24.952792631669293), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 1.000613563978502)]
L455	16052023--s--Lm--st--L455--p--F04--pos--3--tm--0--ch--BF	L455	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 94.67174978258817), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 42.24675810927632), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 36.66785939365855), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 26.400936844774158), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 4.050743384725932)]
L455	16052023--s--Lm--st--L455--p--F05--pos--1--tm--0--ch--BF	L455	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 46.72155718159376), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 33.854878117639714), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 28.74190164040917), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 26.131709938327344), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 12.534591920405463)]
L455	16052023--s--Lm--st--L455--p--F05--pos--2--tm--0--ch--BF	L455	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 60.556204664226414), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 45.95652520385781), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 27.89724547351243), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 17.952333534362776), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 16.312227701059296)]
L455	16052023--s--Lm--st--L455--p--F05--pos--3--tm--0--ch--BF	L455	L1764	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 97.3793136722309), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 41.24844741129473), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 37.966301485740516), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 25.542859961842094), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 1.0446258767428016)]
L455	16052023--s--Lm--st--L455--p--F07--pos--1--tm--0--ch--BF	L455	L1764	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 36.466152147191266), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 32.02975606424187), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 30.05867340831021), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 22.03543136812858), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 19.91362729642008)]
L455	16052023--s--Lm--st--L455--p--F07--pos--2--tm--0--ch--BF	L455	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 95.50044133915483), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 41.344221536338985), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 38.75891126930424), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 24.184731201271337), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 1.3309473640827343)]
L455	16052023--s--Lm--st--L455--p--F07--pos--3--tm--0--ch--BF	L455	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 61.447689857454336), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 35.74021417377541), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 25.27758171487971), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 24.844871489494153), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 15.462783081875461)]
L455	16052023--s--Lm--st--L455--p--G03--pos--1--tm--0--ch--BF	L455	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 32.38951750300673), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 28.321389891440145), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 26.180476581445745), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 20.238310457387165), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 13.617501995705096)]
L455	16052023--s--Lm--st--L455--p--G03--pos--2--tm--0--ch--BF	L455	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 100.82558232326524), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 47.35754290900189), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 43.909906715340476), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 27.803009636414767), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 21.82516583476609)]
L455	16052023--s--Lm--st--L455--p--G03--pos--3--tm--0--ch--BF	L455	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 94.67174978258817), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 42.24675810927632), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 36.66785939365855), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 26.400936844774158), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 4.050743384725932)]
L455	16052023--s--Lm--st--L455--p--G04--pos--1--tm--0--ch--BF	L455	L1764	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 94.35538774751856), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 41.21816052664898), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 36.40202961976011), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 27.014528042296323), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 3.289255280842596)]
L455	16052023--s--Lm--st--L455--p--G04--pos--2--tm--0--ch--BF	L455	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 94.40465417963924), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 43.52592377788432), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 36.80796388616291), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 26.318670374752003), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 3.765357570955452)]
L455	16052023--s--Lm--st--L455--p--G04--pos--3--tm--0--ch--BF	L455	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 56.802515512936964), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 37.9612686722466), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 30.131259251214406), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 24.668790139221528), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 17.256113543819563)]
L455	16052023--s--Lm--st--L455--p--G05--pos--1--tm--0--ch--BF	L455	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 96.2133374456018), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 42.01123741899169), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 37.96383758512194), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 24.33360134408157), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 2.4399754749790743)]
L455	16052023--s--Lm--st--L455--p--G05--pos--2--tm--0--ch--BF	L455	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 100.78901380738705), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 47.35754290900189), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 43.909906715340476), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 28.13751986051641), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 21.911972206469564)]
L455	16052023--s--Lm--st--L455--p--G05--pos--3--tm--0--ch--BF	L455	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 68.51735577008313), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 49.48633999474446), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 46.31926276498079), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 37.63221685564136), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 18.402290073202945)]
L455	16052023--s--Lm--st--L455--p--G06--pos--1--tm--0--ch--BF	L455	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 32.358267097217336), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 30.45322956345976), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 30.022197081540277), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 22.759551217046425), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 15.487880237219805)]
L455	16052023--s--Lm--st--L455--p--G06--pos--2--tm--0--ch--BF	L455	L1764	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 94.35538774751856), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 41.21816052664898), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 36.40202961976011), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 27.014528042296323), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 3.252375370629353)]
L455	16052023--s--Lm--st--L455--p--G06--pos--3--tm--0--ch--BF	L455	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 31.091265610237137), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 29.233075295217834), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 27.576473202544754), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 19.00085260710284), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 14.756852149807353)]
L455	16052023--s--Lm--st--L455--p--G07--pos--1--tm--0--ch--BF	L455	L1764	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 40.064852065799926), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 28.06875990828457), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 23.233926377334566), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 15.5511635304659), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 9.684307755210554)]
L455	16052023--s--Lm--st--L455--p--G07--pos--2--tm--0--ch--BF	L455	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 57.342590543079176), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 42.78572674974632), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 31.139405594284145), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 24.77905507982963), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 11.76106619844511)]
L455	16052023--s--Lm--st--L455--p--G07--pos--3--tm--0--ch--BF	L455	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 94.5471178410666), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 42.150189533023344), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 36.77176706953185), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 25.547140532620567), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 4.260241029708866)]
L455	16052023--s--Lm--st--L455--p--G08--pos--1--tm--0--ch--BF	L455	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 47.07930101605382), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 35.20777776074535), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 29.35525250430235), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 25.303410539495513), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 12.470632722584048)]
L455	16052023--s--Lm--st--L455--p--G08--pos--2--tm--0--ch--BF	L455	L394	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 59.82565203936187), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 44.653025295683136), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 33.53302318185159), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 27.377346311819387), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 22.46308240138232)]
L455	16052023--s--Lm--st--L455--p--G08--pos--3--tm--0--ch--BF	L455	L628	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 32.354431767255065), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 30.280072182098003), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 30.059954248764328), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 22.45420460818158), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 14.787262860429163)]
L394	18042023--s--Lm--st--L394--p--C03--pos--1--tm--0--ch--BF	L394	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 112.22902059684942), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 84.31177666724436), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 22.30926569497048)]
L394	18042023--s--Lm--st--L394--p--C03--pos--2--tm--0--ch--BF	L394	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 101.44707724419531), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 58.541590218586954), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 42.36975137552843), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 30.5165092250678), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 19.424748745111508)]
L394	18042023--s--Lm--st--L394--p--C03--pos--3--tm--0--ch--BF	L394	19115	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 111.91722877268765), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 84.14398504670861), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 22.30926569497048)]
L394	18042023--s--Lm--st--L394--p--C04--pos--1--tm--0--ch--BF	L394	L1764	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 62.97032211117472), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 31.955650739171446), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 29.354070085610072), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 29.143905415587533), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 28.043736151559617)]
L394	18042023--s--Lm--st--L394--p--C04--pos--2--tm--0--ch--BF	L394	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 48.049194613296955), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 43.24667583243999), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 21.245861791337905), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 19.5692183239426), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 14.282940939915052)]
L394	18042023--s--Lm--st--L394--p--C04--pos--3--tm--0--ch--BF	L394	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 35.57904262822432), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 34.69537430599438), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 28.254088563940808), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 24.966472777271303), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 7.859393646579526)]
L394	18042023--s--Lm--st--L394--p--C05--pos--1--tm--0--ch--BF	L394	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 146.88694368774298), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 63.56546193524551), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 25.834587124725402), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 21.999935664428506), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 5.744547724405378)]
L394	18042023--s--Lm--st--L394--p--C05--pos--2--tm--0--ch--BF	L394	L1323	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 35.759931368588575), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 33.28247543270856), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 31.987999526575255), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 24.332892497132267), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 7.670477996115812)]
L394	18042023--s--Lm--st--L394--p--C05--pos--3--tm--0--ch--BF	L394	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 35.11611308100338), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 34.506037209316375), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 30.036340946315214), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 25.216197543218218), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 7.602855555801708)]
L394	18042023--s--Lm--st--L394--p--C06--pos--1--tm--0--ch--BF	L394	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 71.2072752248507), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 56.161636465319006), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 50.65608572905239), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 11.75671677585982), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 0.2414836083128371)]
L394	18042023--s--Lm--st--L394--p--C06--pos--2--tm--0--ch--BF	L394	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 67.55000174646959), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 50.50209752388911), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 33.73602592337485), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 12.449282088493904), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 0.8054036537027643)]
L394	18042023--s--Lm--st--L394--p--C06--pos--3--tm--0--ch--BF	L394	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 44.64478427966462), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 40.458774592329696), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 31.0181045262967), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 13.935820378209424), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 7.330408343672552)]
L394	18042023--s--Lm--st--L394--p--C08--pos--1--tm--0--ch--BF	L394	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 74.00541603802014), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 37.853558504750644), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 21.919113316189655), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 17.829680783823544), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 14.838463989488837)]
L394	18042023--s--Lm--st--L394--p--C08--pos--2--tm--0--ch--BF	L394	L1764	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 120.59019598248807), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 46.81222074127183), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 42.41940258161291), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 24.714487868674322), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 8.873215004507374)]
L394	18042023--s--Lm--st--L394--p--C08--pos--3--tm--0--ch--BF	L394	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 38.78265747600854), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 32.807788002165985), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 31.72158569604233), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 11.474161810800146), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 7.901403880916484)]
L394	18042023--s--Lm--st--L394--p--D04--pos--1--tm--0--ch--BF	L394	L1823	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 49.522298338508335), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 48.44215280208628), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 30.32425160512226), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 22.75683343612683), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 4.010886130623366)]
L394	18042023--s--Lm--st--L394--p--D04--pos--2--tm--0--ch--BF	L394	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 71.2072752248507), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 56.161636465319006), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 50.65608572905239), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 11.75671677585982), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 0.2414836083128371)]
L394	18042023--s--Lm--st--L394--p--D04--pos--3--tm--0--ch--BF	L394	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 49.42059284211118), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 44.41990389906771), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 21.754711528994353), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 19.700022417234116), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 14.732572993194802)]
L394	18042023--s--Lm--st--L394--p--D05--pos--1--tm--0--ch--BF	L394	L634	[('Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt', 50.17525872312533), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt', 43.30245929536095), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt', 20.42764279064697), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt', 18.386660614284867), ('Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt', 14.88687968606027)]
