feature	RandomForest(n=200, p=1.0)
counts(Norminten<0.2-SUMMARYCustomAlgos.tsv_q75.txt	6.46949882703479e-05
ThicknessThreshold=0.14-SUMMARYCustomAlgos.tsv_mean.txt	6.460242348116107e-05
counts(Norminten<0.18000000000000002-SUMMARYCustomAlgos.tsv_min.txt	6.4387447205105e-05
RoughnessThreshold=0.02-SUMMARYCustomAlgos.tsv_min.txt	6.431070348191446e-05
counts(Norminten<0.22-SUMMARYCustomAlgos.tsv_q90.txt	6.430291552332682e-05
counts(inten<0.26Normalized-SUMMARYCustomAlgos.tsv_min.txt	6.414267374107662e-05
RoughnessThreshold=0.26-SUMMARYCustomAlgos.tsv_q75.txt	6.412044295981399e-05
RoughnessThreshold=0.06999999999999999-SUMMARYCustomAlgos.tsv_mean.txt	6.395104129142248e-05
counts(Norminten<0.09999999999999999-SUMMARYCustomAlgos.tsv_mean.txt	6.379756162363304e-05
RoughnessThreshold=0.09999999999999999-SUMMARYCustomAlgos.tsv_mean.txt	6.360409148512118e-05
RoughnessThreshold=0.26-SUMMARYCustomAlgos.tsv_q90.txt	6.351489006453189e-05
counts(Norminten<0.23-SUMMARYCustomAlgos.tsv_q25.txt	6.337162855853027e-05
ThicknessThreshold=0.12-SUMMARYCustomAlgos.tsv_q25.txt	6.327767526479524e-05
counts(Norminten<0.04-SUMMARYCustomAlgos.tsv_q90.txt	6.319432429668744e-05
counts(inten<0.21000000000000002Normalized-SUMMARYCustomAlgos.tsv_max.txt	6.311332850112375e-05
RoughnessThreshold=0.16-SUMMARYCustomAlgos.tsv_q10.txt	6.29387648726155e-05
mdiffs-SUMMARYDiffGlobal.tsv_q25.txt	6.285321287482564e-05
counts(inten<0.15000000000000002-SUMMARYCustomAlgos.tsv_min.txt	6.282769239325143e-05
counts(Norminten<0.26Normalized-SUMMARYCustomAlgos.tsv_std.txt	6.268332172722592e-05
counts(inten<0.28-SUMMARYCustomAlgos.tsv_min.txt	6.217474017235611e-05
counts(inten<0.12Normalized-SUMMARYCustomAlgos.tsv_q25.txt	6.21282640665283e-05
RoughnessThreshold=0.18000000000000002-SUMMARYCustomAlgos.tsv_q75.txt	6.191518366248289e-05
ThicknessThreshold=0.11-SUMMARYCustomAlgos.tsv_q25.txt	6.187456115027112e-05
counts(inten<0.05-SUMMARYCustomAlgos.tsv_q10.txt	6.183831590638972e-05
counts(inten<0.16-SUMMARYCustomAlgos.tsv_max.txt	6.168718904057076e-05
RoughnessThreshold=0.01-SUMMARYCustomAlgos.tsv_q90.txt	6.144040840461328e-05
counts(inten<0.02Normalized-SUMMARYCustomAlgos.tsv_std.txt	6.133911850727058e-05
counts(inten<0.27Normalized-SUMMARYCustomAlgos.tsv_q90.txt	6.131874269398288e-05
counts(Norminten<0.18000000000000002-SUMMARYCustomAlgos.tsv_mean.txt	6.122012313869899e-05
counts(Norminten<0.19-SUMMARYCustomAlgos.tsv_q25.txt	6.097037868026836e-05
ThicknessThreshold=0.13-SUMMARYCustomAlgos.tsv_q25.txt	6.0890522696911214e-05
RoughnessThreshold=0.19-SUMMARYCustomAlgos.tsv_mean.txt	6.075711614867801e-05
counts(inten<0.25-SUMMARYCustomAlgos.tsv_mean.txt	6.0417796491204264e-05
RoughnessThreshold=0.22-SUMMARYCustomAlgos.tsv_min.txt	6.040105589174904e-05
counts(inten<0.22Normalized-SUMMARYCustomAlgos.tsv_q10.txt	6.016276979820947e-05
counts(Norminten<0.24000000000000002-SUMMARYCustomAlgos.tsv_q90.txt	6.0154758259115294e-05
RoughnessThreshold=0.11-SUMMARYCustomAlgos.tsv_q25.txt	6.009061918045545e-05
counts(inten<0.29000000000000004Normalized-SUMMARYCustomAlgos.tsv_std.txt	6.005437069022686e-05
RoughnessThreshold=0.01-SUMMARYCustomAlgos.tsv_q10.txt	5.991498366643479e-05
RoughnessThreshold=0.18000000000000002-SUMMARYCustomAlgos.tsv_q90.txt	5.988386983779887e-05
RoughnessThreshold=0.08-SUMMARYCustomAlgos.tsv_mean.txt	5.9739056729362187e-05
counts(inten<0.24000000000000002Normalized-SUMMARYCustomAlgos.tsv_max.txt	5.9613380166654796e-05
ThicknessThreshold=0.28-SUMMARYCustomAlgos.tsv_max.txt	5.951671283618107e-05
counts(Norminten<0.29000000000000004-SUMMARYCustomAlgos.tsv_mean.txt	5.9380627983794466e-05
counts(Norminten<0.16-SUMMARYCustomAlgos.tsv_q90.txt	5.9164844255560425e-05
counts(inten<0.17Normalized-SUMMARYCustomAlgos.tsv_q75.txt	5.912350302247564e-05
ThicknessThreshold=0.26-SUMMARYCustomAlgos.tsv_min.txt	5.909708880607684e-05
counts(inten<0.17-SUMMARYCustomAlgos.tsv_median.txt	5.9067129687653576e-05
RoughnessThreshold=0.08-SUMMARYCustomAlgos.tsv_q10.txt	5.905777188095353e-05
ThicknessThreshold=0.28-SUMMARYCustomAlgos.tsv_median.txt	5.9019259925670396e-05
counts(inten<0.11Normalized-SUMMARYCustomAlgos.tsv_std.txt	5.89894727705079e-05
counts(Norminten<0.04-SUMMARYCustomAlgos.tsv_q75.txt	5.8890717563897766e-05
RoughnessThreshold=0.14-SUMMARYCustomAlgos.tsv_q25.txt	5.8886405987e-05
maxNormalized-SUMMARYCustomAlgos.tsv_var.txt	5.885148456654221e-05
counts(inten<0.17Normalized-SUMMARYCustomAlgos.tsv_std.txt	5.875847902248207e-05
counts(Norminten<0.22Normalized-SUMMARYCustomAlgos.tsv_q90.txt	5.871903917025517e-05
RoughnessThreshold=0.04-SUMMARYCustomAlgos.tsv_q90.txt	5.840263000813097e-05
ThicknessThreshold=0.060000000000000005-SUMMARYCustomAlgos.tsv_q90.txt	5.83002694815696e-05
ThicknessThreshold=0.13-SUMMARYCustomAlgos.tsv_median.txt	5.827948013162663e-05
RoughnessThreshold=0.02-SUMMARYCustomAlgos.tsv_q90.txt	5.806646451008413e-05
RoughnessThreshold=0.04-SUMMARYCustomAlgos.tsv_q10.txt	5.794002760995251e-05
counts(Norminten<0.24000000000000002Normalized-SUMMARYCustomAlgos.tsv_std.txt	5.753798114247733e-05
ThicknessThreshold=0.29000000000000004-SUMMARYCustomAlgos.tsv_q10.txt	5.7350287837333854e-05
RoughnessThreshold=0.060000000000000005-SUMMARYCustomAlgos.tsv_median.txt	5.72815195514394e-05
ThicknessThreshold=0.22-SUMMARYCustomAlgos.tsv_q90.txt	5.7261244725978055e-05
counts(Norminten<0.18000000000000002Normalized-SUMMARYCustomAlgos.tsv_q10.txt	5.697851185174799e-05
ThicknessThreshold=0.11-SUMMARYCustomAlgos.tsv_mean.txt	5.693786927632605e-05
ThicknessThreshold=0.16-SUMMARYCustomAlgos.tsv_max.txt	5.6756915397458074e-05
counts(inten<0.16-SUMMARYCustomAlgos.tsv_std.txt	5.6740050543782825e-05
counts(Norminten<0.08-SUMMARYCustomAlgos.tsv_min.txt	5.6624257758476955e-05
RoughnessThreshold=0.18000000000000002-SUMMARYCustomAlgos.tsv_max.txt	5.6501055831009866e-05
counts(inten<0.23-SUMMARYCustomAlgos.tsv_q25.txt	5.647016384803237e-05
counts(inten<0.15000000000000002-SUMMARYCustomAlgos.tsv_max.txt	5.6384973867001345e-05
counts(Norminten<0.29000000000000004-SUMMARYCustomAlgos.tsv_q10.txt	5.6255175185610446e-05
counts(inten<0.060000000000000005Normalized-SUMMARYCustomAlgos.tsv_median.txt	5.6211723998173324e-05
counts(Norminten<0.06999999999999999-SUMMARYCustomAlgos.tsv_mean.txt	5.6132518852938143e-05
counts(inten<0.29000000000000004Normalized-SUMMARYCustomAlgos.tsv_q10.txt	5.598679282685488e-05
counts(inten<0.2Normalized-SUMMARYCustomAlgos.tsv_var.txt	5.5983184391052105e-05
counts(inten<0.21000000000000002Normalized-SUMMARYCustomAlgos.tsv_q10.txt	5.595922508466626e-05
mdiffs-SUMMARYDiffGlobal.tsv_median.txt	5.564819631132219e-05
counts(inten<0.2-SUMMARYCustomAlgos.tsv_q10.txt	5.560368064346252e-05
mindiffs-SUMMARYDiffGlobal.tsv_max.txt	5.54980799689747e-05
counts(Norminten<0.05-SUMMARYCustomAlgos.tsv_std.txt	5.5240534434899757e-05
counts(Norminten<0.14-SUMMARYCustomAlgos.tsv_mean.txt	5.5084916490315764e-05
RoughnessThreshold=0.03-SUMMARYCustomAlgos.tsv_median.txt	5.482735226121815e-05
ThicknessThreshold=0.23-SUMMARYCustomAlgos.tsv_q90.txt	5.481632617596329e-05
counts(Norminten<0.21000000000000002-SUMMARYCustomAlgos.tsv_q75.txt	5.460673208741604e-05
MicrocoloniesPlatonic-SUMMARYCustomAlgos.tsv_q75.txt	5.453216458939518e-05
MicrocoloniesPlatonicNormalized-SUMMARYCustomAlgos.tsv_q10.txt	5.423081760966738e-05
counts(Norminten<0.22-SUMMARYCustomAlgos.tsv_median.txt	5.414228127815434e-05
counts(inten<0.24000000000000002Normalized-SUMMARYCustomAlgos.tsv_q25.txt	5.405152740613544e-05
ThicknessThreshold=0.15000000000000002-SUMMARYCustomAlgos.tsv_min.txt	5.353332283942758e-05
ThicknessThreshold=0.29000000000000004-SUMMARYCustomAlgos.tsv_q25.txt	5.339489600644285e-05
counts(Norminten<0.19-SUMMARYCustomAlgos.tsv_q90.txt	5.3380750748257e-05
counts(Norminten<0.060000000000000005-SUMMARYCustomAlgos.tsv_std.txt	5.322938564791002e-05
counts(Norminten<0.08Normalized-SUMMARYCustomAlgos.tsv_q25.txt	5.3021693110770695e-05
counts(inten<0.15000000000000002Normalized-SUMMARYCustomAlgos.tsv_q25.txt	5.2981348821990505e-05
ThicknessThreshold=0.2-SUMMARYCustomAlgos.tsv_max.txt	5.294382969748382e-05
ThicknessThreshold=0.12-SUMMARYCustomAlgos.tsv_min.txt	5.2870819209893843e-05
RoughnessThreshold=0.28-SUMMARYCustomAlgos.tsv_max.txt	5.2834090704561296e-05
MicrocoloniesPlatonic-SUMMARYCustomAlgos.tsv_q10.txt	5.2769594573867696e-05
RoughnessThreshold=0.09999999999999999-SUMMARYCustomAlgos.tsv_q10.txt	5.2702388366197936e-05
counts(inten<0.16-SUMMARYCustomAlgos.tsv_var.txt	5.267817983344701e-05
RoughnessThreshold=0.2-SUMMARYCustomAlgos.tsv_min.txt	5.261958572704525e-05
RoughnessThreshold=0.25-SUMMARYCustomAlgos.tsv_min.txt	5.259189121322498e-05
ThicknessThreshold=0.2-SUMMARYCustomAlgos.tsv_min.txt	5.258470549288244e-05
mdiffs-SUMMARYDiffGlobal.tsv_mean.txt	5.2550063472719034e-05
counts(inten<0.14Normalized-SUMMARYCustomAlgos.tsv_var.txt	5.246962737748618e-05
ThicknessThreshold=0.21000000000000002-SUMMARYCustomAlgos.tsv_q10.txt	5.2344441169551675e-05
ThicknessThreshold=0.08-SUMMARYCustomAlgos.tsv_median.txt	5.224671940430139e-05
counts(Norminten<0.27-SUMMARYCustomAlgos.tsv_mean.txt	5.177036526786095e-05
counts(inten<0.13Normalized-SUMMARYCustomAlgos.tsv_q90.txt	5.170762792279482e-05
ThicknessThreshold=0.28-SUMMARYCustomAlgos.tsv_q10.txt	5.152823531441534e-05
counts(Norminten<0.18000000000000002-SUMMARYCustomAlgos.tsv_q10.txt	5.139650902360387e-05
RoughnessThreshold=0.08-SUMMARYCustomAlgos.tsv_max.txt	5.1268162884919404e-05
counts(Norminten<0.23-SUMMARYCustomAlgos.tsv_min.txt	5.121758429557065e-05
RoughnessThreshold=0.24000000000000002-SUMMARYCustomAlgos.tsv_max.txt	5.1151396925684587e-05
counts(inten<0.16-SUMMARYCustomAlgos.tsv_q25.txt	5.111911985871711e-05
RoughnessThreshold=0.21000000000000002-SUMMARYCustomAlgos.tsv_q90.txt	5.098063198690259e-05
RoughnessThreshold=0.060000000000000005-SUMMARYCustomAlgos.tsv_q10.txt	5.0978148246413143e-05
counts(inten<0.25Normalized-SUMMARYCustomAlgos.tsv_min.txt	5.0772235968895825e-05
RoughnessThreshold=0.27-SUMMARYCustomAlgos.tsv_q90.txt	5.07711873056809e-05
counts(Norminten<0.13-SUMMARYCustomAlgos.tsv_q25.txt	5.069534046371612e-05
RoughnessThreshold=0.04-SUMMARYCustomAlgos.tsv_min.txt	5.0687996330556534e-05
counts(inten<0.18000000000000002Normalized-SUMMARYCustomAlgos.tsv_q25.txt	5.059920129615978e-05
RoughnessThreshold=0.03-SUMMARYCustomAlgos.tsv_q10.txt	5.051150747447267e-05
counts(Norminten<0.21000000000000002Normalized-SUMMARYCustomAlgos.tsv_q25.txt	5.037961847857314e-05
RoughnessThreshold=0.28-SUMMARYCustomAlgos.tsv_q90.txt	5.0099002912010574e-05
RoughnessThreshold=0.29000000000000004-SUMMARYCustomAlgos.tsv_q75.txt	4.99963308224155e-05
ThicknessThreshold=0.21000000000000002-SUMMARYCustomAlgos.tsv_q90.txt	4.987974995398773e-05
counts(inten<0.19Normalized-SUMMARYCustomAlgos.tsv_std.txt	4.9801243396933305e-05
ThicknessThreshold=0.04-SUMMARYCustomAlgos.tsv_q10.txt	4.9481090648668635e-05
RoughnessThreshold=0.03-SUMMARYCustomAlgos.tsv_q75.txt	4.945232553329184e-05
counts(Norminten<0.28-SUMMARYCustomAlgos.tsv_q25.txt	4.941279982467964e-05
ThicknessThreshold=0.25-SUMMARYCustomAlgos.tsv_q10.txt	4.938637945328979e-05
ThicknessThreshold=0.12-SUMMARYCustomAlgos.tsv_mean.txt	4.938434975035195e-05
RoughnessThreshold=0.09-SUMMARYCustomAlgos.tsv_min.txt	4.9215797316313276e-05
RoughnessThreshold=0.19-SUMMARYCustomAlgos.tsv_q75.txt	4.9180908290371904e-05
counts(inten<0.23Normalized-SUMMARYCustomAlgos.tsv_var.txt	4.911020122183912e-05
RoughnessThreshold=0.15000000000000002-SUMMARYCustomAlgos.tsv_mean.txt	4.8899716028443996e-05
RoughnessThreshold=0.25-SUMMARYCustomAlgos.tsv_median.txt	4.8827361057880546e-05
counts(inten<0.18000000000000002-SUMMARYCustomAlgos.tsv_q90.txt	4.866385199778494e-05
ThicknessThreshold=0.09-SUMMARYCustomAlgos.tsv_min.txt	4.8428105250036806e-05
ThicknessThreshold=0.18000000000000002-SUMMARYCustomAlgos.tsv_median.txt	4.839569672928893e-05
counts(inten<0.27-SUMMARYCustomAlgos.tsv_q75.txt	4.831368112052027e-05
counts(inten<0.29000000000000004Normalized-SUMMARYCustomAlgos.tsv_var.txt	4.813989346650805e-05
ThicknessThreshold=0.19-SUMMARYCustomAlgos.tsv_max.txt	4.8131326392100336e-05
counts(Norminten<0.18000000000000002Normalized-SUMMARYCustomAlgos.tsv_std.txt	4.810055554849638e-05
counts(Norminten<0.16-SUMMARYCustomAlgos.tsv_q10.txt	4.802373995996721e-05
ThicknessThreshold=0.05-SUMMARYCustomAlgos.tsv_q25.txt	4.7957484828640385e-05
RoughnessThreshold=0.27-SUMMARYCustomAlgos.tsv_max.txt	4.795554085240153e-05
counts(Norminten<0.26-SUMMARYCustomAlgos.tsv_q10.txt	4.790041857763752e-05
counts(Norminten<0.060000000000000005-SUMMARYCustomAlgos.tsv_q90.txt	4.7704370871703664e-05
min-SUMMARYCustomAlgos.tsv_q75.txt	4.767849906220907e-05
RoughnessThreshold=0.23-SUMMARYCustomAlgos.tsv_mean.txt	4.7671832308461956e-05
counts(inten<0.29000000000000004-SUMMARYCustomAlgos.tsv_max.txt	4.7651975082545084e-05
counts(Norminten<0.24000000000000002-SUMMARYCustomAlgos.tsv_q10.txt	4.748359396811631e-05
RoughnessThreshold=0.2-SUMMARYCustomAlgos.tsv_mean.txt	4.746991507006415e-05
RoughnessThreshold=0.01-SUMMARYCustomAlgos.tsv_mean.txt	4.728078303077446e-05
counts(inten<0.14-SUMMARYCustomAlgos.tsv_max.txt	4.718502187390657e-05
counts(Norminten<0.13-SUMMARYCustomAlgos.tsv_q90.txt	4.715086342474689e-05
ThicknessThreshold=0.05-SUMMARYCustomAlgos.tsv_q75.txt	4.70967852366316e-05
counts(inten<0.27-SUMMARYCustomAlgos.tsv_var.txt	4.707769517165879e-05
counts(inten<0.28-SUMMARYCustomAlgos.tsv_q75.txt	4.702122562789318e-05
RoughnessThreshold=0.04-SUMMARYCustomAlgos.tsv_q75.txt	4.685480372778523e-05
counts(Norminten<0.23Normalized-SUMMARYCustomAlgos.tsv_q10.txt	4.6836013549822475e-05
ThicknessThreshold=0.25-SUMMARYCustomAlgos.tsv_median.txt	4.6714351906220446e-05
counts(Norminten<0.18000000000000002Normalized-SUMMARYCustomAlgos.tsv_var.txt	4.655255857595238e-05
ThicknessThreshold=0.25-SUMMARYCustomAlgos.tsv_q75.txt	4.653272851093757e-05
RoughnessThreshold=0.2-SUMMARYCustomAlgos.tsv_q25.txt	4.646108850340716e-05
counts(Norminten<0.2-SUMMARYCustomAlgos.tsv_q10.txt	4.637164661053946e-05
ThicknessThreshold=0.21000000000000002-SUMMARYCustomAlgos.tsv_median.txt	4.5990221544570265e-05
RoughnessThreshold=0.28-SUMMARYCustomAlgos.tsv_q75.txt	4.580444594695578e-05
ThicknessThreshold=0.29000000000000004-SUMMARYCustomAlgos.tsv_median.txt	4.5528979551454444e-05
ThicknessThreshold=0.18000000000000002-SUMMARYCustomAlgos.tsv_q25.txt	4.546573423242996e-05
counts(inten<0.26-SUMMARYCustomAlgos.tsv_q10.txt	4.542223383324552e-05
counts(inten<0.27Normalized-SUMMARYCustomAlgos.tsv_q25.txt	4.537988485315023e-05
ThicknessThreshold=0.27-SUMMARYCustomAlgos.tsv_min.txt	4.536879866570788e-05
counts(Norminten<0.19-SUMMARYCustomAlgos.tsv_mean.txt	4.524885624784447e-05
ThicknessThreshold=0.08-SUMMARYCustomAlgos.tsv_max.txt	4.51565533596515e-05
counts(Norminten<0.28Normalized-SUMMARYCustomAlgos.tsv_min.txt	4.50678208291607e-05
counts(inten<0.11Normalized-SUMMARYCustomAlgos.tsv_max.txt	4.502424131055541e-05
ThicknessThreshold=0.29000000000000004-SUMMARYCustomAlgos.tsv_min.txt	4.5018262724809046e-05
RoughnessThreshold=0.05-SUMMARYCustomAlgos.tsv_q90.txt	4.493420530126524e-05
counts(inten<0.22-SUMMARYCustomAlgos.tsv_q90.txt	4.485885422626834e-05
RoughnessThreshold=0.22-SUMMARYCustomAlgos.tsv_q25.txt	4.46741433602496e-05
RoughnessThreshold=0.21000000000000002-SUMMARYCustomAlgos.tsv_q75.txt	4.4616872081063506e-05
counts(inten<0.03-SUMMARYCustomAlgos.tsv_median.txt	4.4582430828054304e-05
ThicknessThreshold=0.11-SUMMARYCustomAlgos.tsv_q90.txt	4.4456595595026304e-05
counts(inten<0.19Normalized-SUMMARYCustomAlgos.tsv_q75.txt	4.439189118378072e-05
counts(inten<0.26Normalized-SUMMARYCustomAlgos.tsv_std.txt	4.422074849356363e-05
counts(Norminten<0.27-SUMMARYCustomAlgos.tsv_min.txt	4.4108698196452854e-05
ThicknessThreshold=0.21000000000000002-SUMMARYCustomAlgos.tsv_q75.txt	4.3916254917665194e-05
counts(inten<0.16-SUMMARYCustomAlgos.tsv_mean.txt	4.388605266178637e-05
ThicknessThreshold=0.24000000000000002-SUMMARYCustomAlgos.tsv_mean.txt	4.386251729778154e-05
ThicknessThreshold=0.06999999999999999-SUMMARYCustomAlgos.tsv_max.txt	4.366534426365636e-05
RoughnessThreshold=0.18000000000000002-SUMMARYCustomAlgos.tsv_median.txt	4.3493824724665004e-05
counts(inten<0.25Normalized-SUMMARYCustomAlgos.tsv_q90.txt	4.325263790385936e-05
counts(Norminten<0.13-SUMMARYCustomAlgos.tsv_q10.txt	4.305849867406296e-05
counts(inten<0.29000000000000004-SUMMARYCustomAlgos.tsv_std.txt	4.2998600760073155e-05
counts(Norminten<0.24000000000000002-SUMMARYCustomAlgos.tsv_q25.txt	4.2876856110895053e-05
RoughnessThreshold=0.2-SUMMARYCustomAlgos.tsv_median.txt	4.2646479628142424e-05
counts(inten<0.27Normalized-SUMMARYCustomAlgos.tsv_var.txt	4.264174871710817e-05
counts(inten<0.2-SUMMARYCustomAlgos.tsv_std.txt	4.2638995764794535e-05
RoughnessThreshold=0.16-SUMMARYCustomAlgos.tsv_max.txt	4.251526018738635e-05
ThicknessThreshold=0.19-SUMMARYCustomAlgos.tsv_q25.txt	4.250380418701934e-05
RoughnessThreshold=0.21000000000000002-SUMMARYCustomAlgos.tsv_mean.txt	4.2336278755941286e-05
ThicknessThreshold=0.09999999999999999-SUMMARYCustomAlgos.tsv_q90.txt	4.2298548686218876e-05
RoughnessThreshold=0.2-SUMMARYCustomAlgos.tsv_q90.txt	4.218695274547885e-05
counts(inten<0.21000000000000002-SUMMARYCustomAlgos.tsv_std.txt	4.218497038454295e-05
ThicknessThreshold=0.18000000000000002-SUMMARYCustomAlgos.tsv_min.txt	4.211378499181946e-05
maxNormalized-SUMMARYCustomAlgos.tsv_median.txt	4.2009272962381434e-05
counts(Norminten<0.04-SUMMARYCustomAlgos.tsv_mean.txt	4.181094512972131e-05
counts(Norminten<0.16Normalized-SUMMARYCustomAlgos.tsv_q25.txt	4.174335760597899e-05
ThicknessThreshold=0.09-SUMMARYCustomAlgos.tsv_max.txt	4.15352585829276e-05
RoughnessThreshold=0.15000000000000002-SUMMARYCustomAlgos.tsv_median.txt	4.151330993987676e-05
counts(Norminten<0.12Normalized-SUMMARYCustomAlgos.tsv_std.txt	4.1320181056133665e-05
counts(inten<0.24000000000000002Normalized-SUMMARYCustomAlgos.tsv_min.txt	4.1268846606079876e-05
ThicknessThreshold=0.15000000000000002-SUMMARYCustomAlgos.tsv_mean.txt	4.1242017011015205e-05
ThicknessThreshold=0.23-SUMMARYCustomAlgos.tsv_median.txt	4.1182710233268275e-05
ThicknessThreshold=0.14-SUMMARYCustomAlgos.tsv_max.txt	4.1164994479415234e-05
ThicknessThreshold=0.09999999999999999-SUMMARYCustomAlgos.tsv_q25.txt	4.106578000939456e-05
RoughnessThreshold=0.08-SUMMARYCustomAlgos.tsv_median.txt	4.0993423755090125e-05
RoughnessThreshold=0.27-SUMMARYCustomAlgos.tsv_q75.txt	4.099059674667051e-05
ThicknessThreshold=0.06999999999999999-SUMMARYCustomAlgos.tsv_min.txt	4.097391095594796e-05
RoughnessThreshold=0.27-SUMMARYCustomAlgos.tsv_median.txt	4.0840749831159784e-05
RoughnessThreshold=0.22-SUMMARYCustomAlgos.tsv_max.txt	4.071033532598043e-05
counts(inten<0.18000000000000002Normalized-SUMMARYCustomAlgos.tsv_q90.txt	4.070024637729828e-05
RoughnessThreshold=0.15000000000000002-SUMMARYCustomAlgos.tsv_q75.txt	4.0665012778062494e-05
counts(Norminten<0.05-SUMMARYCustomAlgos.tsv_var.txt	4.061978746034387e-05
counts(Norminten<0.18000000000000002Normalized-SUMMARYCustomAlgos.tsv_q25.txt	4.0543751560103114e-05
ThicknessThreshold=0.09999999999999999-SUMMARYCustomAlgos.tsv_min.txt	4.047764061669644e-05
counts(Norminten<0.08-SUMMARYCustomAlgos.tsv_median.txt	4.045535144478837e-05
RoughnessThreshold=0.05-SUMMARYCustomAlgos.tsv_q75.txt	4.042860720559487e-05
counts(inten<0.060000000000000005Normalized-SUMMARYCustomAlgos.tsv_std.txt	4.0341924315172604e-05
ThicknessThreshold=0.24000000000000002-SUMMARYCustomAlgos.tsv_q25.txt	4.027723060238315e-05
ThicknessThreshold=0.23-SUMMARYCustomAlgos.tsv_mean.txt	4.005818218172502e-05
counts(inten<0.27-SUMMARYCustomAlgos.tsv_q10.txt	4.0043911675558637e-05
RoughnessThreshold=0.16-SUMMARYCustomAlgos.tsv_min.txt	4.004223437515326e-05
ThicknessThreshold=0.27-SUMMARYCustomAlgos.tsv_q90.txt	4.0017849483992704e-05
counts(inten<0.18000000000000002-SUMMARYCustomAlgos.tsv_q25.txt	3.990820239629818e-05
counts(inten<0.22-SUMMARYCustomAlgos.tsv_std.txt	3.988575811077511e-05
RoughnessThreshold=0.09999999999999999-SUMMARYCustomAlgos.tsv_q90.txt	3.961468422185849e-05
ThicknessThreshold=0.22-SUMMARYCustomAlgos.tsv_q75.txt	3.945585430605108e-05
counts(inten<0.28-SUMMARYCustomAlgos.tsv_q90.txt	3.921742394493669e-05
counts(Norminten<0.16-SUMMARYCustomAlgos.tsv_mean.txt	3.9124125418762303e-05
ThicknessThreshold=0.28-SUMMARYCustomAlgos.tsv_q90.txt	3.907100829057981e-05
RoughnessThreshold=0.26-SUMMARYCustomAlgos.tsv_min.txt	3.897375181791283e-05
counts(inten<0.17-SUMMARYCustomAlgos.tsv_q10.txt	3.88901735719906e-05
RoughnessThreshold=0.05-SUMMARYCustomAlgos.tsv_mean.txt	3.884790910824215e-05
ThicknessThreshold=0.14-SUMMARYCustomAlgos.tsv_q10.txt	3.878417699932491e-05
counts(inten<0.14-SUMMARYCustomAlgos.tsv_q90.txt	3.8767925266949406e-05
counts(Norminten<0.17-SUMMARYCustomAlgos.tsv_q90.txt	3.871177153568651e-05
RoughnessThreshold=0.05-SUMMARYCustomAlgos.tsv_min.txt	3.853230565723987e-05
RoughnessThreshold=0.29000000000000004-SUMMARYCustomAlgos.tsv_mean.txt	3.8493869082956736e-05
RoughnessThreshold=0.29000000000000004-SUMMARYCustomAlgos.tsv_q90.txt	3.845022844563883e-05
counts(Norminten<0.12-SUMMARYCustomAlgos.tsv_mean.txt	3.832906009827622e-05
counts(inten<0.22Normalized-SUMMARYCustomAlgos.tsv_std.txt	3.812863033121611e-05
RoughnessThreshold=0.13-SUMMARYCustomAlgos.tsv_q90.txt	3.811587144953457e-05
ThicknessThreshold=0.08-SUMMARYCustomAlgos.tsv_min.txt	3.810999351136101e-05
RoughnessThreshold=0.01-SUMMARYCustomAlgos.tsv_q25.txt	3.8035941278160136e-05
Homogenity-SUMMARYCustomAlgos.tsv_q10.txt	3.783397422983719e-05
counts(Norminten<0.19Normalized-SUMMARYCustomAlgos.tsv_std.txt	3.7832878162857854e-05
ThicknessThreshold=0.18000000000000002-SUMMARYCustomAlgos.tsv_q90.txt	3.780528256750966e-05
ThicknessThreshold=0.11-SUMMARYCustomAlgos.tsv_q75.txt	3.7792678827888615e-05
counts(inten<0.25Normalized-SUMMARYCustomAlgos.tsv_var.txt	3.7713872970438026e-05
RoughnessThreshold=0.11-SUMMARYCustomAlgos.tsv_min.txt	3.76301992350036e-05
counts(inten<0.06999999999999999Normalized-SUMMARYCustomAlgos.tsv_std.txt	3.752065810175625e-05
ThicknessThreshold=0.27-SUMMARYCustomAlgos.tsv_median.txt	3.7514825809512014e-05
RoughnessThreshold=0.13-SUMMARYCustomAlgos.tsv_min.txt	3.747385663438332e-05
counts(Norminten<0.19-SUMMARYCustomAlgos.tsv_min.txt	3.7284168590108336e-05
counts(inten<0.19-SUMMARYCustomAlgos.tsv_q10.txt	3.7087575678999146e-05
counts(inten<0.27Normalized-SUMMARYCustomAlgos.tsv_q75.txt	3.707899820462249e-05
ThicknessThreshold=0.13-SUMMARYCustomAlgos.tsv_q75.txt	3.6989850388425884e-05
mindiffs-SUMMARYDiffGlobal.tsv_q75.txt	3.6914605290981914e-05
counts(inten<0.21000000000000002-SUMMARYCustomAlgos.tsv_max.txt	3.6818213320396455e-05
RoughnessThreshold=0.02-SUMMARYCustomAlgos.tsv_max.txt	3.6802111551652915e-05
counts(inten<0.09999999999999999Normalized-SUMMARYCustomAlgos.tsv_q25.txt	3.677210457422859e-05
RoughnessThreshold=0.19-SUMMARYCustomAlgos.tsv_median.txt	3.671142290050566e-05
counts(Norminten<0.2Normalized-SUMMARYCustomAlgos.tsv_q25.txt	3.639504492365222e-05
counts(Norminten<0.13-SUMMARYCustomAlgos.tsv_mean.txt	3.633003008619101e-05
RoughnessThreshold=0.06999999999999999-SUMMARYCustomAlgos.tsv_min.txt	3.6227870313670724e-05
