sampleName	Unnamed: 0-SUMMARYCustomAlgos.tsv_max.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_mean.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_median.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_min.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_q10.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_q25.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_q75.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_q90.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_std.txt	Unnamed: 0-SUMMARYCustomAlgos.tsv_var.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_max.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_mean.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_median.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_min.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_q10.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_q25.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_q75.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_q90.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_std.txt	Unnamed: 0.1-SUMMARYCustomAlgos.tsv_var.txt	diff-SUMMARYCustomAlgos.tsv_max.txt	diff-SUMMARYCustomAlgos.tsv_mean.txt	diff-SUMMARYCustomAlgos.tsv_median.txt	diff-SUMMARYCustomAlgos.tsv_min.txt	diff-SUMMARYCustomAlgos.tsv_q10.txt	diff-SUMMARYCustomAlgos.tsv_q25.txt	diff-SUMMARYCustomAlgos.tsv_q75.txt	diff-SUMMARYCustomAlgos.tsv_q90.txt	diff-SUMMARYCustomAlgos.tsv_std.txt	diff-SUMMARYCustomAlgos.tsv_var.txt	max-SUMMARYCustomAlgos.tsv_max.txt	max-SUMMARYCustomAlgos.tsv_mean.txt	max-SUMMARYCustomAlgos.tsv_median.txt	max-SUMMARYCustomAlgos.tsv_min.txt	max-SUMMARYCustomAlgos.tsv_q10.txt	max-SUMMARYCustomAlgos.tsv_q25.txt	max-SUMMARYCustomAlgos.tsv_q75.txt	max-SUMMARYCustomAlgos.tsv_q90.txt	max-SUMMARYCustomAlgos.tsv_std.txt	max-SUMMARYCustomAlgos.tsv_var.txt	mean-SUMMARYCustomAlgos.tsv_max.txt	mean-SUMMARYCustomAlgos.tsv_mean.txt	mean-SUMMARYCustomAlgos.tsv_median.txt	mean-SUMMARYCustomAlgos.tsv_min.txt	mean-SUMMARYCustomAlgos.tsv_q10.txt	mean-SUMMARYCustomAlgos.tsv_q25.txt	mean-SUMMARYCustomAlgos.tsv_q75.txt	mean-SUMMARYCustomAlgos.tsv_q90.txt	mean-SUMMARYCustomAlgos.tsv_std.txt	mean-SUMMARYCustomAlgos.tsv_var.txt	med-SUMMARYCustomAlgos.tsv_max.txt	med-SUMMARYCustomAlgos.tsv_mean.txt	med-SUMMARYCustomAlgos.tsv_median.txt	med-SUMMARYCustomAlgos.tsv_min.txt	med-SUMMARYCustomAlgos.tsv_q10.txt	med-SUMMARYCustomAlgos.tsv_q25.txt	med-SUMMARYCustomAlgos.tsv_q75.txt	med-SUMMARYCustomAlgos.tsv_q90.txt	med-SUMMARYCustomAlgos.tsv_std.txt	med-SUMMARYCustomAlgos.tsv_var.txt	min-SUMMARYCustomAlgos.tsv_max.txt	min-SUMMARYCustomAlgos.tsv_mean.txt	min-SUMMARYCustomAlgos.tsv_median.txt	min-SUMMARYCustomAlgos.tsv_min.txt	min-SUMMARYCustomAlgos.tsv_q10.txt	min-SUMMARYCustomAlgos.tsv_q25.txt	min-SUMMARYCustomAlgos.tsv_q75.txt	min-SUMMARYCustomAlgos.tsv_q90.txt	min-SUMMARYCustomAlgos.tsv_std.txt	min-SUMMARYCustomAlgos.tsv_var.txt	minProp-SUMMARYCustomAlgos.tsv_max.txt	minProp-SUMMARYCustomAlgos.tsv_mean.txt	minProp-SUMMARYCustomAlgos.tsv_median.txt	minProp-SUMMARYCustomAlgos.tsv_min.txt	minProp-SUMMARYCustomAlgos.tsv_q10.txt	minProp-SUMMARYCustomAlgos.tsv_q25.txt	minProp-SUMMARYCustomAlgos.tsv_q75.txt	minProp-SUMMARYCustomAlgos.tsv_q90.txt	minProp-SUMMARYCustomAlgos.tsv_std.txt	minProp-SUMMARYCustomAlgos.tsv_var.txt	std-SUMMARYCustomAlgos.tsv_max.txt	std-SUMMARYCustomAlgos.tsv_mean.txt	std-SUMMARYCustomAlgos.tsv_median.txt	std-SUMMARYCustomAlgos.tsv_min.txt	std-SUMMARYCustomAlgos.tsv_q10.txt	std-SUMMARYCustomAlgos.tsv_q25.txt	std-SUMMARYCustomAlgos.tsv_q75.txt	std-SUMMARYCustomAlgos.tsv_q90.txt	std-SUMMARYCustomAlgos.tsv_std.txt	std-SUMMARYCustomAlgos.tsv_var.txt	label
25042023--s--Lm--st--19115--p--D04--pos005--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4085.0	3566.2380952380954	3801.0	2073.0	2402.0	3537.0	4081.0	4082.0	685.338887322316	469689.3904761902	4095.0	3578.5714285714284	3813.0	2082.0	2413.0	3548.0	4095.0	4095.0	686.6007989675351	471420.6571428576	753.8537931442261	255.07487219855895	135.4916353225708	39.39780521392822	43.45620632171631	56.47045612335205	376.8796443939209	697.0673732757568	248.45485889612445	61729.816909093104	687.0	182.23809523809524	75.0	36.0	39.0	46.0	204.0	569.0	211.4464246001584	44709.59047619046	18.0	12.333333333333334	12.0	9.0	10.0	11.0	13.0	14.0	2.0330600909302543	4.133333333333335	0.7749099731445312	0.6797790073213124	0.6870431900024414	0.5409221649169922	0.5803556442260742	0.6204767227172852	0.7415676116943359	0.7689065933227539	0.0733440638442081	0.0053793517011832	566.3843765327465	246.46554698492287	194.14314363716912	21.81023325050976	26.76294902780273	55.92146406220639	418.7631839520148	530.499387446008	200.8132212335453	40325.949822192815	19115
25042023--s--Lm--st--19115--p--D05--pos001--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4085.0	3195.7619047619046	3697.0	1213.0	1968.0	2556.0	4080.0	4083.0	960.1741459111416	921934.3904761904	4095.0	3207.428571428572	3708.0	1223.0	1978.0	2567.0	4095.0	4095.0	961.2624808775472	924025.5571428568	678.0975131988525	179.95894127800352	83.50073337554932	33.61524295806885	37.3428897857666	48.84737205505371	225.65846633911133	469.4742956161499	194.75824233318028	37930.77295670978	574.0	120.9047619047619	55.0	32.0	34.0	40.0	110.0	295.0	145.24458845750664	21095.990476190476	16.0	11.666666666666666	11.0	10.0	10.0	10.0	12.0	14.0	1.712697677155351	2.933333333333336	0.7807235717773438	0.696052732921782	0.7131328582763672	0.564697265625	0.6038589477539062	0.6407756805419922	0.7559356689453125	0.778071403503418	0.0692472575767625	0.0047951826819025	536.2668005183534	191.13790842610496	117.62946895430863	16.278348636411476	28.09546038094589	56.711824366244265	294.01722302981324	470.4265367751036	176.58974039253167	31183.936411901734	19115
25042023--s--Lm--st--19115--p--D05--pos002--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4085.0	3442.809523809524	3753.0	1538.0	2575.0	2811.0	4082.0	4083.0	768.1602449390114	590070.1619047619	4095.0	3455.095238095238	3766.0	1548.0	2586.0	2822.0	4095.0	4095.0	769.2928509197199	591811.4904761903	653.3403644561768	246.31452855609712	142.3261785507202	36.876023292541504	42.304012298583984	59.549927711486816	399.0447759628296	634.7480983734131	231.70776229946165	53688.487109823815	597.0	181.8095238095238	74.0	34.0	37.0	45.0	235.0	542.0	200.32913393903016	40131.76190476189	17.0	12.285714285714286	12.0	10.0	11.0	11.0	13.0	14.0	1.847778589086289	3.414285714285717	0.7765274047851562	0.6735357102893648	0.672999382019043	0.5385875701904297	0.5640830993652344	0.6084136962890625	0.7462520599365234	0.7682113647460938	0.079396006927259	0.0063037259159933	499.35838375898095	234.66861907153964	200.54393628057613	22.944633728981124	37.91385190057589	73.38629523642643	414.3622202779375	492.10404950080806	180.13391265499052	32448.22648839575	19115
25042023--s--Lm--st--19115--p--D05--pos003--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4084.0	3592.3809523809523	3870.0	2471.0	2721.0	3191.0	4081.0	4082.0	563.0655802116195	317042.84761904774	4095.0	3604.428571428572	3884.0	2482.0	2731.0	3202.0	4095.0	4095.0	564.2453873474352	318372.8571428572	681.389666557312	239.11172226497104	162.70067310333252	63.26216793060303	68.36596965789795	84.81396579742432	358.2640075683594	523.1865367889404	195.0911993721435	38060.57607246145	620.0	152.04761904761904	74.0	34.0	37.0	44.0	196.0	377.0	166.66477617975434	27777.14761904761	17.0	12.047619047619047	11.0	10.0	10.0	11.0	13.0	14.0	1.7457431218879398	3.04761904761905	0.9152278900146484	0.7655581065586635	0.7763290405273438	0.5477895736694336	0.6132984161376953	0.6697282791137695	0.863306999206543	0.901942253112793	0.1160577696887765	0.0134694059051331	507.7003626236954	278.4235700312219	243.11616200005383	145.90484382587232	151.02910876988363	168.23667248750354	389.609674149569	468.5601112065448	125.34698072768798	15711.86557754738	19115
25042023--s--Lm--st--19115--p--D05--pos004--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4084.0	3340.3809523809523	3200.0	1506.0	2484.0	2686.0	4083.0	4084.0	808.0488522478377	652942.9476190477	4095.0	3351.5714285714284	3212.0	1516.0	2494.0	2696.0	4095.0	4095.0	808.8922407483316	654306.6571428567	693.194582939148	240.9911474046253	130.92934703826904	39.2186336517334	44.3582181930542	60.69324779510498	384.061601638794	581.8435401916504	223.41146925206243	49912.68459336524	596.0	160.85714285714286	67.0	35.0	38.0	45.0	205.0	424.0	173.948925180435	30258.22857142857	14.0	11.19047619047619	11.0	10.0	10.0	10.0	12.0	12.0	1.123345344008139	1.2619047619047632	0.7898569107055664	0.696178708757673	0.697789192199707	0.5587711334228516	0.6026620864868164	0.640899658203125	0.7585172653198242	0.7811164855957031	0.0715888533981444	0.005124963930861	558.5152430358197	253.36664680351623	200.7232651697549	25.127514753381977	38.12108596272303	78.47200073675121	425.27603191836056	531.6434927810616	195.5731700909145	38248.86485940976	19115
25042023--s--Lm--st--19115--p--D05--pos005--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4084.0	3619.714285714286	3893.0	2493.0	2805.0	3050.0	4082.0	4083.0	581.1388941429702	337722.4142857144	4095.0	3631.4761904761904	3905.0	2503.0	2815.0	3061.0	4095.0	4095.0	582.1969270828914	338953.26190476154	724.0137691497803	243.29477473667689	123.75411796569824	52.498191833496094	57.463589668273926	72.84735012054443	332.90981101989746	642.0534219741821	233.5933765266621	54565.86555712693	667.0	170.14285714285714	62.0	34.0	36.0	42.0	172.0	517.0	207.95270753570043	43244.32857142857	15.0	11.761904761904765	11.0	10.0	10.0	11.0	13.0	14.0	1.4458479140200706	2.0904761904761893	0.892420768737793	0.7691701253255209	0.8144435882568359	0.538050651550293	0.5855655670166016	0.686457633972168	0.8695011138916016	0.8891181945800781	0.121587978244513	0.0147836364535881	521.5985433554323	268.9666856883503	208.14078921254355	116.03987687687416	126.5508926603152	149.50568748773372	379.9110389161357	496.05323819542633	146.4664735634594	21452.42787811555	19115
25042023--s--Lm--st--19115--p--D06--pos001--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4084.0	3230.809523809524	3504.0	1209.0	1962.0	2224.0	4083.0	4084.0	1022.154813081053	1044800.4619047624	4095.0	3242.5238095238096	3520.0	1219.0	1972.0	2235.0	4095.0	4095.0	1023.183102824104	1046903.6619047612	726.3004655838013	257.1637580962408	136.58706951141355	37.65025329589844	42.7148494720459	54.683401107788086	445.2544193267822	685.8982524871826	250.983089369699	62992.51114955832	630.0	175.57142857142858	69.0	35.0	38.0	44.0	225.0	534.0	202.4755717188055	40996.357142857145	16.0	11.714285714285714	11.0	10.0	10.0	11.0	12.0	14.0	1.6775832957816783	2.8142857142857176	0.7842550277709961	0.6824154626755488	0.6886215209960938	0.5404872894287109	0.5873794555664062	0.6234903335571289	0.7494010925292969	0.7751188278198242	0.0779809155742798	0.0060810231938029	625.7266199551048	267.848444674518	219.37141801706244	17.158929203385288	29.03582532854085	57.62631727300117	492.2940397120647	570.1003724014624	222.1696207479411	49359.34038328398	19115
25042023--s--Lm--st--19115--p--D06--pos002--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4085.0	3699.3333333333335	4080.0	2165.0	2988.0	3304.0	4083.0	4084.0	558.3472336578138	311751.6333333333	4095.0	3711.619047619048	4095.0	2175.0	2999.0	3315.0	4095.0	4095.0	558.7525817560468	312204.4476190478	688.8300647735596	325.99822135198684	207.07962894439697	47.57708835601807	62.215728759765625	101.65472507476808	598.0967245101929	681.9328365325928	252.86949784907145	63942.98294244155	608.0	242.0952380952381	94.0	40.0	46.0	59.0	471.0	599.0	229.770299377858	52794.3904761905	17.0	12.285714285714286	12.0	10.0	10.0	11.0	13.0	16.0	2.1712405933672376	4.7142857142857135	0.7862281799316406	0.6832010632469541	0.697998046875	0.5322475433349609	0.5510520935058594	0.5952787399291992	0.7721853256225586	0.7807531356811523	0.0948428651009362	0.0089951690605543	556.08234337006	309.4179906265793	293.90802858084754	42.74244635161107	76.63608919106434	152.84859247595037	493.15415147446015	526.8667814230578	180.418400088582	32550.79909052364	19115
25042023--s--Lm--st--19115--p--D06--pos003--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4084.0	3627.380952380952	4080.0	2238.0	2811.0	3351.0	4082.0	4082.0	585.2890291292393	342563.2476190476	4095.0	3639.619047619048	4095.0	2249.0	2821.0	3363.0	4095.0	4095.0	586.2725881525142	343715.5476190475	759.8854494094849	320.47114181518555	182.87057304382324	41.51174736022949	51.2929916381836	86.85062789916992	588.7455263137817	720.9694023132324	276.0939824617933	76227.88715161302	689.0	242.23809523809524	91.0	37.0	42.0	56.0	427.0	664.0	247.56270009068504	61287.29047619047	15.0	12.238095238095235	13.0	10.0	11.0	11.0	13.0	14.0	1.3749458863810569	1.8904761904761904	0.7850627899169922	0.6806433995564779	0.6882972717285156	0.5320720672607422	0.5544366836547852	0.6080188751220703	0.7668113708496094	0.7823486328125	0.0890509647110396	0.0079300743159668	572.1458670839028	296.3166259117237	251.94718842734687	29.67090062789547	52.379498891113485	126.51791121649173	490.00916794489495	555.1515957032335	198.4778323515781	39393.44993498114	19115
25042023--s--Lm--st--19115--p--D06--pos004--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4084.0	3732.7619047619046	4082.0	2340.0	2519.0	3999.0	4084.0	4084.0	648.2172401874161	420185.5904761904	4095.0	3745.095238095238	4095.0	2351.0	2530.0	4010.0	4095.0	4095.0	648.6253082297901	420714.7904761903	730.0322465896606	322.3297035580589	305.0936546325684	44.453392028808594	50.29930305480957	79.82421588897705	547.6158990859985	698.7773876190186	251.9260704502698	63466.7449725143	638.0	228.95238095238096	142.0	39.0	43.0	54.0	357.0	600.0	221.18803679007516	48924.14761904762	18.0	12.333333333333334	11.0	11.0	11.0	11.0	13.0	15.0	2.0083160441856087	4.033333333333332	0.7747116088867188	0.6687112081618536	0.676055908203125	0.527836799621582	0.5562334060668945	0.6249017715454102	0.7359828948974609	0.7647733688354492	0.0770680262610246	0.0059394806717699	597.2347413684835	314.69006605103937	382.4592904221368	33.52971936738497	44.738808731018274	107.28486157388454	480.03926965021793	572.2332944274323	203.46614702346864	41398.47298457576	19115
25042023--s--Lm--st--19115--p--D06--pos005--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4083.0	3846.619047619048	4079.0	3131.0	3201.0	3563.0	4082.0	4082.0	363.1781210632708	131898.34761904777	4095.0	3860.190476190476	4095.0	3143.0	3211.0	3574.0	4095.0	4095.0	363.7691052092824	132327.96190476193	788.7916736602783	359.1726927076067	291.63603687286377	53.83452892303467	61.16191387176514	95.55622482299805	644.162935256958	722.350583076477	281.2217451975166	79085.66997193696	731.0	272.0	141.0	42.0	45.0	59.0	477.0	677.0	257.80923179746685	66465.6	18.0	13.571428571428571	13.0	10.0	11.0	12.0	15.0	17.0	2.4611263391266336	6.057142857142866	0.7966938018798828	0.6909024828956241	0.7152738571166992	0.5284366607666016	0.5392360687255859	0.606684684753418	0.7866687774658203	0.7953586578369141	0.1008170577897756	0.0101640791413869	600.7543698464451	333.59172330242376	364.3148105736153	90.63575055926204	103.3572014032398	158.36304937979716	516.9171027259422	568.0278991749063	183.47327692217203	33662.44334456003	19115
25042023--s--Lm--st--19115--p--D07--pos001--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4083.0	3226.2380952380954	3314.0	1447.0	1843.0	2501.0	4081.0	4083.0	939.418006255038	882506.1904761906	4095.0	3238.6666666666665	3326.0	1457.0	1854.0	2512.0	4095.0	4095.0	940.7892608514052	885084.4333333336	671.6056690216064	257.3316408793132	150.4434757232666	38.97050666809082	41.752089500427246	54.02703857421875	454.1686744689941	617.389123916626	236.365766679226	55868.77565785829	589.0	183.14285714285717	75.0	36.0	38.0	45.0	262.0	551.0	197.01910712270669	38816.52857142857	17.0	12.428571428571429	12.0	10.0	10.0	11.0	14.0	15.0	2.063284482843522	4.257142857142861	0.7880620956420898	0.6679879143124535	0.6576595306396484	0.5361003875732422	0.5636177062988281	0.5964059829711914	0.7316436767578125	0.7813053131103516	0.0833599432468935	0.0069488801381253	556.6611147281919	251.78211538837976	229.0261199243512	18.950815181490995	26.529303020698123	52.95372077291432	430.4300866885384	527.0999697628727	200.20053999722447	40080.25621518029	19115
25042023--s--Lm--st--19115--p--D07--pos002--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4084.0	3588.904761904762	4079.0	2011.0	2536.0	2995.0	4081.0	4082.0	683.9926830574947	467845.9904761903	4095.0	3602.5714285714284	4095.0	2022.0	2555.0	3007.0	4095.0	4095.0	684.6655805156685	468766.95714285725	796.274453163147	365.3058470317296	268.1210193634033	53.92106056213379	69.65646362304688	111.56076908111572	634.781005859375	758.1676197052002	278.59480228317494	77615.06385920133	696.0	270.42857142857144	124.0	45.0	52.0	67.0	526.0	674.0	254.6610632642084	64852.25714285715	19.0	13.666666666666666	13.0	11.0	11.0	12.0	15.0	16.0	2.243509156061846	5.033333333333336	0.7716035842895508	0.6728558313278925	0.6975488662719727	0.523066520690918	0.5587043762207031	0.5937595367431641	0.7501411437988281	0.7628393173217773	0.0847047112901769	0.0071748881147522	607.7704954334524	338.4329583765068	347.391747238624	50.19745716656235	83.59463543832405	159.31336418666768	509.6524655804064	596.7260383874903	198.10932454546332	39247.30447185972	19115
25042023--s--Lm--st--19115--p--D07--pos003--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4084.0	3233.809523809524	3012.0	1619.0	2238.0	2697.0	4082.0	4083.0	830.5735138473668	689852.361904762	4095.0	3245.619047619048	3024.0	1629.0	2248.0	2708.0	4095.0	4095.0	831.5007802876963	691393.5476190478	758.9861373901367	310.22860281808033	177.9856939315796	44.09178924560547	54.26946544647217	70.67263412475586	539.9572229385376	731.4591464996338	269.7490777496265	72764.56494677406	694.0	235.04761904761904	89.0	39.0	44.0	51.0	366.0	662.0	245.25262000445096	60148.84761904762	17.0	11.80952380952381	11.0	10.0	10.0	10.0	13.0	13.0	1.9395630337539345	3.761904761904765	0.7745361328125	0.6738992418561663	0.691859245300293	0.5222892761230469	0.5439538955688477	0.6210899353027344	0.7456703186035156	0.7675132751464844	0.0833956879777647	0.0069548407732846	559.0079039473105	279.6196536103868	244.96380448757768	33.845805287584454	56.32732723853774	88.66073921770341	461.5596701782851	529.2148202552492	191.7657206838042	36774.09162937881	19115
25042023--s--Lm--st--19115--p--D07--pos004--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4085.0	3986.190476190476	4082.0	3047.0	3777.0	4069.0	4084.0	4085.0	248.87378709852496	61938.16190476193	4095.0	3998.3333333333335	4095.0	3063.0	3788.0	4079.0	4095.0	4095.0	248.3562629235134	61680.83333333333	703.4587001800537	282.44693043118434	177.24123001098633	46.67271041870117	56.91312885284424	76.90684032440186	531.5488328933716	656.6408290863037	243.10270303813223	59098.92422444632	617.5	206.1904761904762	88.0	40.0	44.0	52.0	345.0	559.0	215.56121382280696	46466.63690476191	17.0	12.142857142857142	11.0	10.0	10.0	11.0	13.0	15.0	2.1044171232366047	4.428571428571428	0.7841081619262695	0.6935565585181827	0.7288236618041992	0.5280628204345703	0.5538015365600586	0.6282281875610352	0.7622957229614258	0.7769222259521484	0.0875811090031071	0.0076704506542141	575.9044192561065	283.78384998604605	254.4208204336948	56.15930753475886	80.22213881702324	118.47782735055816	452.5156900217359	542.162702661953	180.29623620388983	32506.73278928885	19115
25042023--s--Lm--st--19115--p--D07--pos005--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4084.0	3736.3333333333335	4080.0	2424.0	2524.0	3375.0	4082.0	4082.0	592.938726457746	351576.3333333337	4095.0	3749.0476190476193	4095.0	2435.0	2535.0	3386.0	4095.0	4095.0	594.1182942975645	352976.54761904746	835.7742938995361	332.31314763568696	217.04028511047363	48.89656829833984	58.54602813720703	81.7883710861206	568.6270513534546	793.0543327331543	294.5034122699894	86732.25983866733	757.0	244.9047619047619	104.0	41.0	45.0	54.0	371.0	734.0	266.17962070036555	70851.59047619047	17.0	12.714285714285714	13.0	10.0	11.0	11.0	13.0	16.0	2.052872551885702	4.2142857142857135	0.8003377914428711	0.6998153414045062	0.7247180938720703	0.5335884094238281	0.5561008453369141	0.6348361968994141	0.7738275527954102	0.7913341522216797	0.0902621470540828	0.0081472551908128	625.066654682841	322.15841549415484	304.3946992930759	52.33633570947772	77.58154240481707	129.5039056558653	497.74991335789787	602.2934419931247	206.10621203171883	42479.77063806384	19115
28032023--s--Lm--st--L455--p--C04--pos001--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4078.0	3952.4761904761904	4062.0	3522.0	3650.0	3878.0	4073.0	4076.0	183.43844173117537	33649.66190476182	4095.0	3975.857142857143	4095.0	3534.0	3663.0	3892.0	4095.0	4095.0	187.838836696325	35283.42857142865	824.3424949645996	395.7974020640056	300.4909477233887	112.44789409637453	125.31644344329834	171.85954666137695	670.4832401275635	785.086766242981	262.3672623423194	68836.58034900346	747.0	298.5238095238095	177.0	75.0	82.0	105.0	502.0	684.0	246.41928070823096	60722.46190476192	44.0	23.38095238095238	21.0	12.0	12.0	14.0	31.0	37.0	10.126579829716402	102.54761904761908	0.8021612167358398	0.7054053261166527	0.7410602569580078	0.5260229110717773	0.5648126602172852	0.6249494552612305	0.7836723327636719	0.7980918884277344	0.0945871907201592	0.0089467366483317	551.5608633674527	344.52013344115204	324.6071642044444	162.06444319510706	171.58780809609158	227.9568621052405	451.92902396983686	532.8236147632077	137.15500033574608	18811.494117098504	L455
28032023--s--Lm--st--L455--p--C04--pos002--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4082.0	4044.428571428572	4072.0	3552.0	4049.0	4063.0	4077.0	4081.0	113.46169901273808	12873.557142857166	4095.0	4069.7619047619046	4095.0	3565.0	4095.0	4095.0	4095.0	4095.0	115.65548182507594	13376.19047619047	964.777216911316	482.41079366774784	376.7204751968384	137.7710199356079	155.22815227508545	203.64476680755607	775.0182065963745	934.6705284118652	305.03558792034966	93046.70989791336	872.0	365.7619047619048	219.0	91.0	100.0	125.0	583.0	803.0	289.120027801933	83590.39047619051	57.0	25.33333333333333	22.0	13.0	13.0	16.0	31.0	46.0	12.28956196669895	151.03333333333336	0.7848711013793945	0.6935748599824452	0.7303810119628906	0.5293846130371094	0.5605850219726562	0.6245613098144531	0.7729825973510742	0.783909797668457	0.0894623261411854	0.0080035077985918	632.8967139725045	403.57980242271833	372.6560583652706	184.94856870117417	203.6972963307044	256.3103922702499	547.3173733961556	607.2231377254031	157.7466847473392	24884.01654877642	L455
28032023--s--Lm--st--L455--p--C04--pos003--tm--24--ch--Syto9--z--21	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	20.0	10.0	10.0	0.0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	4074.0	3975.190476190476	4052.0	2978.0	4031.0	4044.0	4066.0	4071.0	263.46339765660395	69412.96190476182	4095.0	4017.4761904761904	4095.0	3044.0	4095.0	4095.0	4095.0	4095.0	256.05870792605714	65566.06190476184	1016.7104482650756	592.8780503500076	564.3943729400635	247.36156272888184	275.3188705444336	354.0962505340576	800.6434535980225	938.8522243499756	258.963653565561	67062.17386802389	932.0	456.0	366.0	144.0	161.0	206.0	733.0	885.0	278.7827110851747	77719.79999999999	66.0	42.285714285714285	43.0	21.0	24.0	29.0	51.0	63.0	14.73140474341418	217.0142857142858	0.7524747848510742	0.6577420915876117	0.6704139709472656	0.5409221649169922	0.5458593368530273	0.5984277725219727	0.7218904495239258	0.7452058792114258	0.0732504091134651	0.00536562243529	607.2218614256569	442.6893869056231	448.27031497011376	292.2254488076636	301.2638754128286	345.28052913780635	541.8140540095625	575.2938560796175	107.14434530834694	11479.910731554286	L455
