sampleName	 -SUMMARYhistAll.tsv_max.txt	 -SUMMARYhistAll.tsv_mean.txt	 -SUMMARYhistAll.tsv_median.txt	 -SUMMARYhistAll.tsv_min.txt	 -SUMMARYhistAll.tsv_q10.txt	 -SUMMARYhistAll.tsv_q25.txt	 -SUMMARYhistAll.tsv_q75.txt	 -SUMMARYhistAll.tsv_q90.txt	 -SUMMARYhistAll.tsv_std.txt	 -SUMMARYhistAll.tsv_var.txt	GlobalCount-SUMMARYhistAll.tsv_max.txt	GlobalCount-SUMMARYhistAll.tsv_mean.txt	GlobalCount-SUMMARYhistAll.tsv_median.txt	GlobalCount-SUMMARYhistAll.tsv_min.txt	GlobalCount-SUMMARYhistAll.tsv_q10.txt	GlobalCount-SUMMARYhistAll.tsv_q25.txt	GlobalCount-SUMMARYhistAll.tsv_q75.txt	GlobalCount-SUMMARYhistAll.tsv_q90.txt	GlobalCount-SUMMARYhistAll.tsv_std.txt	GlobalCount-SUMMARYhistAll.tsv_var.txt	Unnamed: 0-SUMMARYhistAll.tsv_max.txt	Unnamed: 0-SUMMARYhistAll.tsv_mean.txt	Unnamed: 0-SUMMARYhistAll.tsv_median.txt	Unnamed: 0-SUMMARYhistAll.tsv_min.txt	Unnamed: 0-SUMMARYhistAll.tsv_q10.txt	Unnamed: 0-SUMMARYhistAll.tsv_q25.txt	Unnamed: 0-SUMMARYhistAll.tsv_q75.txt	Unnamed: 0-SUMMARYhistAll.tsv_q90.txt	Unnamed: 0-SUMMARYhistAll.tsv_std.txt	Unnamed: 0-SUMMARYhistAll.tsv_var.txt	Value-SUMMARYhistAll.tsv_max.txt	Value-SUMMARYhistAll.tsv_mean.txt	Value-SUMMARYhistAll.tsv_median.txt	Value-SUMMARYhistAll.tsv_min.txt	Value-SUMMARYhistAll.tsv_q10.txt	Value-SUMMARYhistAll.tsv_q25.txt	Value-SUMMARYhistAll.tsv_q75.txt	Value-SUMMARYhistAll.tsv_q90.txt	Value-SUMMARYhistAll.tsv_std.txt	Value-SUMMARYhistAll.tsv_var.txt	label
25042023_s_Lm_st_19115_p_C07_pos005_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	33137.0	4096.0	319.5	0.0	0.0	2.0	8302.5	12827.5	5978.163429696181	35738437.9921568	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_C08_pos001_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	70862.0	4096.0	859.0	0.0	5.0	37.0	5978.5	10258.5	8126.825994995907	66045300.75294121	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_C08_pos001_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	62165.0	4096.0	292.0	0.0	0.0	3.75	6864.75	11832.5	7410.870221717369	54920997.44313724	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_C08_pos002_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	61860.0	4096.0	920.5	9.0	40.0	149.5	3812.5	9736.0	8825.40263504098	77887731.67058828	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_C08_pos002_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	37314.0	4096.0	208.5	0.0	0.0	2.0	7093.75	14043.0	6410.910882024095	41099778.33725495	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_C08_pos003_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	19471.0	4096.0	4047.5	326.0	493.5	1247.5	6430.5	6664.5	3098.7808684365277	9602442.870588236	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_C08_pos003_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	20238.0	4096.0	2235.5	1.0	33.0	209.75	8663.25	9359.0	4239.929670152929	17977003.607843127	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_C08_pos004_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	32285.0	4096.0	3762.5	327.0	516.0	1291.0	6004.5	6498.0	3817.76860195052	14575357.098039228	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_C08_pos004_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	35801.0	4096.0	2444.5	9.0	39.5	247.0	7650.75	8586.0	4732.941642175118	22400736.588235304	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_C08_pos005_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	20347.0	4096.0	2288.5	86.0	152.0	476.75	7857.25	9791.5	4195.202948653632	17599727.780392133	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_C08_pos005_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	24707.0	4096.0	1707.5	0.0	6.0	63.75	8722.25	9908.5	4693.01535241887	22024393.098039214	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D04_pos001_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	39078.0	4096.0	2287.5	4.0	25.5	177.5	7929.25	8380.5	4988.184362207615	24881983.23137259	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D04_pos001_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	54594.0	4096.0	907.0	0.0	2.0	17.0	7111.0	10873.0	6604.174502747869	43615120.86274506	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D04_pos002_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	27188.0	4096.0	2760.5	8.0	39.0	252.25	7739.0	8294.5	4334.295248591261	18786115.301960785	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D04_pos002_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	35811.0	4096.0	1041.0	0.0	2.0	20.75	8274.5	10695.5	5533.713815881553	30621988.59607838	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D04_pos003_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	11842.0	4096.0	2067.5	0.0	3.0	61.0	8011.0	10677.5	4286.880584422432	18377345.14509801	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D04_pos003_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	14402.0	4096.0	714.0	0.0	1.0	11.75	9922.25	12416.5	5083.648573960381	25843482.82352942	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D04_pos004_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	11869.0	4096.0	2508.0	0.0	3.0	64.0	8269.5	9962.5	4106.710983972741	16865075.105882354	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D04_pos004_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	29500.0	4096.0	937.0	0.0	1.0	13.75	8819.25	11304.5	5251.540556789772	27578678.219607823	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D04_pos005_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	19026.0	4096.0	1675.0	0.0	3.0	51.0	9202.75	10388.5	4538.920135027368	20601795.992156863	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D04_pos005_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	25295.0	4096.0	791.5	0.0	1.0	9.0	9272.75	11671.0	5226.660112290809	27317975.929411765	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D05_pos001_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	39034.0	4096.0	2084.5	16.0	44.0	255.75	7426.0	8819.5	5226.209832726418	27313269.2156863	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D05_pos001_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	45344.0	4096.0	917.0	0.0	2.0	18.75	7552.5	11286.5	6063.939002616284	36771356.227450974	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D05_pos002_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	25099.0	4096.0	1628.0	0.0	1.0	47.75	9108.0	9849.0	4675.609411889428	21861323.372549	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D05_pos002_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	34803.0	4096.0	273.5	0.0	0.0	2.0	8584.0	12520.0	5952.525839885939	35432563.8745098	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D05_pos003_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	18761.0	4096.0	1792.5	1.0	9.0	111.0	9103.75	10290.5	4439.909151163821	19712793.27058824	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D05_pos003_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	27337.0	4096.0	509.5	0.0	0.5	4.0	8608.75	12901.5	5613.252668602098	31508605.521568578	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D05_pos004_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	26467.0	4096.0	2082.0	0.0	3.0	73.75	8444.25	9260.0	4539.118357860552	20603595.46666668	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D05_pos004_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	48992.0	4096.0	1053.0	0.0	3.0	20.75	7571.25	10385.5	6171.674797959196	38089569.81176467	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D05_pos005_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	13622.0	4096.0	1503.5	0.0	1.0	25.0	9186.25	10881.5	4551.463534499901	20715820.305882324	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D05_pos005_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	22364.0	4096.0	553.0	0.0	0.0	4.75	9356.5	12336.0	5328.729074094314	28395353.54509804	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D06_pos001_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	41536.0	4096.0	3499.5	291.0	473.5	1206.5	5673.25	6428.5	4544.526383140361	20652720.047058813	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D06_pos001_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	34355.0	4096.0	1400.5	0.0	1.0	26.0	8721.75	9990.0	5158.796336279973	26613179.639215667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D06_pos002_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	27703.0	4096.0	2761.0	14.0	60.5	365.5	7415.25	8509.5	4386.976829430579	19245565.70196077	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D06_pos002_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	16941.0	4096.0	831.0	0.0	0.0	4.75	9958.25	11572.0	4920.796350344996	24214236.721568625	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D06_pos003_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	19356.0	4096.0	3639.0	100.0	203.5	759.5	7172.75	7517.5	3491.8349757740893	12192911.498039234	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D06_pos003_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	17692.0	4096.0	659.0	0.0	0.0	6.75	9900.0	11880.5	5091.262005420968	25920948.80784314	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D06_pos004_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	33565.0	4096.0	3446.0	81.0	168.5	722.75	6752.5	7152.0	4243.427577777561	18006677.607843142	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D06_pos004_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	24637.0	4096.0	987.5	0.0	0.0	5.75	9587.75	10634.0	4932.828842779449	24332800.39215684	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D06_pos005_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	16282.0	4096.0	2901.0	2.0	26.5	245.75	8132.0	9053.5	3893.74889066173	15161280.423529454	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D06_pos005_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	13211.0	4096.0	1163.0	0.0	1.0	15.75	8888.75	11508.0	4715.748236224128	22238281.427450974	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D07_pos001_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	36289.0	4096.0	3051.5	82.0	178.5	672.25	6260.5	7476.0	4781.891082152395	22866482.3215686	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D07_pos001_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	19989.0	4096.0	879.0	0.0	0.0	3.75	9570.5	11170.0	5000.995199781268	25009952.98823528	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D07_pos002_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	19250.0	4096.0	3550.5	34.0	123.5	623.0	7203.0	7659.0	3562.7524521490536	12693205.035294091	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D07_pos002_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	10605.0	4096.0	2346.5	0.0	1.0	25.5	8467.25	9950.5	4132.448470433031	17077130.360784296	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D07_pos003_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	17078.0	4096.0	3621.0	11.0	50.5	403.75	7575.25	7965.5	3603.608264710555	12985992.52549022	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D07_pos003_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	12946.0	4096.0	2102.0	0.0	2.0	30.25	8830.0	9788.0	4210.5128000299055	17728418.039215673	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D07_pos004_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	35714.0	4096.0	3544.0	147.0	270.5	912.75	6398.75	6822.0	4242.60203639414	17999672.039215703	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D07_pos004_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	19519.0	4096.0	624.0	0.0	0.0	2.75	9966.0	12092.5	5153.235469481434	26555835.80392153	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D07_pos005_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	18984.0	4096.0	4053.0	231.0	440.0	1223.5	6559.75	6838.5	3085.4069995611894	9519736.352941182	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
25042023_s_Lm_st_19115_p_D07_pos005_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	18894.0	4096.0	819.0	0.0	0.0	5.0	9728.25	11807.0	5011.97309508764	25119874.305882383	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	19115
28032023_s_Lm_st_L455_p_C04_pos001_tm_24_ch_Syto9_z_11_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	18147.0	4096.0	2824.5	123.0	605.5	1048.75	6056.75	9628.0	3738.21763967384	13974271.121568654	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
28032023_s_Lm_st_L455_p_C04_pos001_tm_24_ch_Syto9_z_21_	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	19071.0	4096.0	86.0	0.0	0.0	2.0	7548.75	15485.5	6212.077972567224	38589912.73725491	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	L455
