	Unnamed: 0	globalMean	mdiffs	maxdiffs	mindiffs	eigen	sampleName
0	0	456.66339619954425	-45.74278473854065	-14.545540809631348	-117.51978778839111	1.0	14112023--s--Lm--st--L628--p--D07--pos003--tm--24--ch--Syto9--z--21
0	0	213.58581938062397	-18.8483868598938	-6.956427574157715	-40.551570892333984	1.0	14112023--s--Lm--st--L1323--p--D11--pos002--tm--24--ch--Syto9--z--21
0	0	118.2312717437744	-16.832119369506835	-0.9275102615356444	-54.05713081359863	1.0	23052023--s--Lm--st--19115--p--F03--pos002--tm--24--ch--Syto9--z--21
0	0	587.3442523138864	-39.568041515350345	-7.39915657043457	-91.27971649169922	1.0	14112023--s--Lm--st--19115--p--F07--pos004--tm--24--ch--Syto9--z--21
0	0	361.9873446509952	-20.77086606025696	32.12988567352295	-38.115570068359375	1.0	16052023--s--Lm--st--L394--p--D07--pos005--tm--24--ch--Syto9--z--21
0	0	300.23071525210423	-38.9686005115509	-6.863166809082031	-146.63321113586426	1.0	30052023--s--Lm--st--L634--p--C10--pos005--tm--24--ch--Syto9--z--21
0	0	710.9545363471622	-27.372563886642457	127.36841869354248	-76.01768398284912	1.0	18042023--s--Lm--st--L394--p--D05--pos004--tm--24--ch--Syto9--z--21
0	0	828.223092351641	-53.26242761611938	-34.12520217895508	-73.07250881195068	1.0	13062023--s--Lm--st--L1764--p--F05--pos005--tm--24--ch--Syto9--z--21
0	0	561.8768976302374	-47.104168558120726	-9.71096897125244	-95.26195240020752	1.0	16052023--s--Lm--st--L455--p--F06--pos004--tm--24--ch--Syto9--z--21
0	0	902.8409378869192	-76.32047986984253	-25.01764678955078	-229.0097503662109	1.0	18072023--s--Lm--st--L1323--p--B07--pos004--tm--24--ch--Syto9--z--21
0	0	228.223527045477	-17.148428869247436	2.196505546569824	-31.59434127807617	1.0	16052023--s--Lm--st--L394--p--C06--pos001--tm--24--ch--Syto9--z--21
0	0	316.48789174216137	-31.7981773853302	9.691682815551758	-75.01947689056396	1.0	04072023--s--Lm--st--L1323--p--D05--pos003--tm--24--ch--Syto9--z--21
0	0	214.6531871614002	-29.40499348640442	1.0150327682495115	-90.36802673339844	1.0	23052023--s--Lm--st--19115--p--G03--pos005--tm--24--ch--Syto9--z--21
0	0	627.9887804757981	-49.40016136169434	-7.378382682800293	-166.36078643798828	1.0	07112023--s--Lm--st--L1823--p--G03--pos003--tm--24--ch--Syto9--z--21
0	0	691.6429988770258	-44.41508898735047	47.899964332580566	-120.43704795837402	1.0	04072023--s--Lm--st--L1323--p--D03--pos003--tm--24--ch--Syto9--z--21
0	0	564.4888397852579	-40.43709211349487	94.31351661682127	-181.3542137145996	1.0	28032023--s--Lm--st--L455--p--D07--pos005--tm--24--ch--Syto9--z--21
0	0	151.1957317533947	-18.557427740097047	-1.5297327041625977	-54.368412017822266	1.0	23052023--s--Lm--st--19115--p--G04--pos002--tm--24--ch--Syto9--z--21
0	0	276.94804314204623	-27.48424224853516	37.34922695159912	-85.1529951095581	1.0	04072023--s--Lm--st--L1323--p--D05--pos005--tm--24--ch--Syto9--z--21
0	0	941.3192665463404	-65.7703471660614	-12.195137977600098	-167.07047939300537	1.0	14112023--s--Lm--st--L455--p--D03--pos003--tm--24--ch--Syto9--z--21
0	0	684.8534538632348	-66.8969042301178	-23.27213191986084	-196.13999462127688	1.0	07112023--s--Lm--st--L634--p--B09--pos001--tm--24--ch--Syto9--z--21
0	0	421.2364551907494	-35.720830821990965	30.320565223693848	-146.53006744384766	1.0	28032023--s--Lm--st--L455--p--D04--pos005--tm--24--ch--Syto9--z--21
0	0	215.18966883704772	-24.752656030654908	-5.987013816833496	-67.89608955383301	1.0	14112023--s--Lm--st--L1323--p--C10--pos001--tm--24--ch--Syto9--z--21
0	0	561.1150994073777	-40.362978029251096	-13.306607246398926	-100.64024257659912	1.0	18072023--s--Lm--st--L1323--p--B03--pos005--tm--24--ch--Syto9--z--21
0	0	289.5684818994431	-33.45341858863831	3.826763153076172	-101.91139698028564	1.0	14112023--s--Lm--st--19115--p--G09--pos001--tm--24--ch--Syto9--z--21
0	0	327.0593021937779	-41.756125831604	-3.7983341217041016	-122.1532974243164	1.0	30052023--s--Lm--st--L634--p--C08--pos004--tm--24--ch--Syto9--z--21
0	0	576.1807421275547	-58.36217684745789	85.13677883148193	-191.3415870666504	1.0	13062023--s--Lm--st--L634--p--C07--pos004--tm--24--ch--Syto9--z--21
0	0	533.3149590265183	-79.61278848648071	-6.687677383422852	-250.8893690109253	1.0	04072023--s--Lm--st--L1823--p--F09--pos005--tm--24--ch--Syto9--z--21
0	0	740.6061719258627	-66.49755325317383	-34.40183448791504	-143.92947101593018	1.0	18072023--s--Lm--st--L1323--p--B11--pos003--tm--24--ch--Syto9--z--21
0	0	596.0469640550159	-29.599738311767577	38.959564208984375	-46.38541412353516	1.0	18042023--s--Lm--st--L394--p--C08--pos005--tm--24--ch--Syto9--z--21
0	0	871.6120250338599	-55.61452674865723	41.28973579406738	-83.89013004302979	1.0	07112023--s--Lm--st--L394--p--B03--pos005--tm--24--ch--Syto9--z--21
0	0	1267.8767876397997	-50.63362526893616	96.56475925445557	-103.15929317474364	1.0	14112023--s--Lm--st--L1764--p--F03--pos003--tm--24--ch--Syto9--z--21
0	0	395.7974020640056	-29.67329168319702	94.02177715301514	-142.71501636505127	1.0	28032023--s--Lm--st--L455--p--C04--pos001--tm--24--ch--Syto9--z--21
0	0	761.779417083377	-31.63116602897644	78.4804105758667	-61.388922691345215	1.0	30052023--s--Lm--st--L1764--p--G04--pos003--tm--24--ch--Syto9--z--21
0	0	216.01490806397936	-26.52755799293518	-6.616485595703125	-76.73822593688965	1.0	18072023--s--Lm--st--L1323--p--B05--pos001--tm--24--ch--Syto9--z--21
0	0	571.2220652898153	-52.69857835769653	-5.746700286865234	-167.6562442779541	1.0	07112023--s--Lm--st--L1823--p--F03--pos002--tm--24--ch--Syto9--z--21
0	0	855.8045875912621	-60.95492467880249	-13.965211868286133	-230.77992343902588	1.0	18072023--s--Lm--st--L1823--p--E08--pos002--tm--24--ch--Syto9--z--21
0	0	462.1881224314372	-35.92900633811951	9.42829418182373	-96.92043876647948	1.0	16052023--s--Lm--st--L455--p--G05--pos005--tm--24--ch--Syto9--z--21
0	0	964.1491254624866	-55.07856421470642	-11.83396339416504	-169.21827507019043	1.0	13042023--s--Lm--st--L628--p--C04--pos005--tm--24--ch--Syto9--z--21
0	0	198.59133534204392	-9.779698610305786	20.318703651428223	-19.89342212677002	1.0	16052023--s--Lm--st--L394--p--C04--pos002--tm--24--ch--Syto9--z--21
0	0	947.7916420073736	-73.28822360038757	-4.407366752624512	-194.0304079055786	1.0	14112023--s--Lm--st--L455--p--C03--pos005--tm--24--ch--Syto9--z--21
0	0	461.1091648283459	-54.53744993209839	37.36903858184815	-179.24401473999023	1.0	13062023--s--Lm--st--L634--p--C07--pos001--tm--24--ch--Syto9--z--21
0	0	220.38336249760215	-25.51438541412353	-3.0711450576782227	-70.61556625366211	1.0	30052023--s--Lm--st--L634--p--D04--pos005--tm--24--ch--Syto9--z--21
0	0	398.9131536029634	-49.29603018760681	-7.74202823638916	-153.9757080078125	1.0	13042023--s--Lm--st--L628--p--D05--pos002--tm--24--ch--Syto9--z--21
0	0	493.6494499842326	-35.94270215034485	35.38951396942139	-109.61353397369383	1.0	14112023--s--Lm--st--19115--p--F08--pos004--tm--24--ch--Syto9--z--21
0	0	985.2773745854696	-68.66530842781067	-32.91126346588135	-193.9919729232788	1.0	14112023--s--Lm--st--L455--p--D03--pos004--tm--24--ch--Syto9--z--21
0	0	648.282484508696	-26.68673243522644	118.6708345413208	-68.87287616729736	1.0	18042023--s--Lm--st--L394--p--D04--pos002--tm--24--ch--Syto9--z--21
0	0	255.07487219855895	-35.31009082794189	8.254171371459961	-143.9286880493164	1.0	25042023--s--Lm--st--19115--p--D04--pos005--tm--24--ch--Syto9--z--21
0	0	379.7384460994176	-45.36676607131958	-6.36456298828125	-136.22957611083984	1.0	13062023--s--Lm--st--L634--p--D05--pos001--tm--24--ch--Syto9--z--21
0	0	613.684021904355	-53.95144529342652	41.76633739471436	-115.5040111541748	1.0	28032023--s--Lm--st--L455--p--D08--pos004--tm--24--ch--Syto9--z--21
0	0	436.1967765717279	-47.02087936401367	36.01213073730469	-121.34817504882812	1.0	13062023--s--Lm--st--L634--p--D04--pos002--tm--24--ch--Syto9--z--21
0	0	281.141669682094	-23.70913577079773	16.159178733825684	-60.522966384887695	1.0	30052023--s--Lm--st--L1764--p--F09--pos003--tm--24--ch--Syto9--z--21
0	0	341.47797775268555	-23.109766960144043	14.28420639038086	-36.65659332275391	1.0	16052023--s--Lm--st--L394--p--C05--pos002--tm--24--ch--Syto9--z--21
0	0	354.0079024178641	-40.48698096275329	4.304956436157227	-102.85192108154295	1.0	13062023--s--Lm--st--L634--p--C05--pos005--tm--24--ch--Syto9--z--21
0	0	577.1056141626267	-24.35329780578613	95.39680099487305	-62.30250549316406	1.0	18042023--s--Lm--st--L394--p--D04--pos001--tm--24--ch--Syto9--z--21
0	0	391.98783661070325	-31.72091317176819	3.943307876586914	-57.11110210418701	1.0	18042023--s--Lm--st--L394--p--C03--pos001--tm--24--ch--Syto9--z--21
0	0	657.4367507298788	-53.46040849685669	-23.008572578430176	-87.02801609039307	1.0	13062023--s--Lm--st--L1764--p--F05--pos001--tm--24--ch--Syto9--z--21
0	0	753.664546467009	-26.845241355896	110.35218334197998	-76.40248680114746	1.0	18042023--s--Lm--st--L394--p--D04--pos003--tm--24--ch--Syto9--z--21
0	0	409.4156021390642	-50.660739278793336	-8.172639846801758	-128.76490116119385	1.0	04072023--s--Lm--st--L1323--p--C04--pos004--tm--24--ch--Syto9--z--21
0	0	292.25764374505906	-22.207178258895876	70.94289875030518	-72.29197978973389	1.0	04072023--s--Lm--st--L1323--p--D04--pos005--tm--24--ch--Syto9--z--21
0	0	284.72261456080844	-36.46796188354492	34.023643493652344	-120.38492584228516	1.0	23052023--s--Lm--st--19115--p--F09--pos003--tm--24--ch--Syto9--z--21
0	0	1274.854908125741	-90.16990957260133	-12.525385856628418	-337.21514892578125	1.0	13042023--s--Lm--st--L628--p--C05--pos003--tm--24--ch--Syto9--z--21
0	0	716.013809521993	-44.82820324897766	32.754695892333984	-196.49514198303223	1.0	23052023--s--Lm--st--L628--p--C03--pos004--tm--24--ch--Syto9--z--21
0	0	428.6632987431117	-17.091281986236574	59.1878662109375	-44.49658393859863	1.0	16052023--s--Lm--st--L394--p--D05--pos003--tm--24--ch--Syto9--z--21
0	0	314.8325688498361	-12.41895513534546	18.23674488067627	-21.408509254455566	1.0	30052023--s--Lm--st--L1764--p--F06--pos002--tm--24--ch--Syto9--z--21
0	0	476.0412577220372	-24.44497237205505	11.70693588256836	-138.49053478240967	1.0	18072023--s--Lm--st--L1823--p--E02--pos005--tm--24--ch--Syto9--z--21
0	0	266.81746696290514	-33.17583084106445	-4.714015007019043	-80.70924854278564	1.0	04072023--s--Lm--st--L1323--p--C05--pos001--tm--24--ch--Syto9--z--21
0	0	426.46144158499584	-47.751966619491576	-6.297703742980957	-138.3831033706665	1.0	13042023--s--Lm--st--L628--p--D07--pos002--tm--24--ch--Syto9--z--21
0	0	304.1281526656378	-15.388807725906371	20.33589458465576	-28.781551361083984	1.0	30052023--s--Lm--st--L1764--p--F07--pos001--tm--24--ch--Syto9--z--21
0	0	426.2836578005836	-29.653023433685306	14.54872226715088	-47.45169639587402	1.0	16052023--s--Lm--st--L394--p--C05--pos001--tm--24--ch--Syto9--z--21
0	0	1005.5977036158243	-73.12445011138917	-31.213801383972168	-194.0878610610962	1.0	14112023--s--Lm--st--L455--p--D02--pos005--tm--24--ch--Syto9--z--21
0	0	416.73855622609454	-48.70941734313965	-6.001835823059082	-155.8105926513672	1.0	04072023--s--Lm--st--L1823--p--F06--pos001--tm--24--ch--Syto9--z--21
0	0	755.0666813169207	-41.03532757759094	31.89293670654297	-62.953813552856445	1.0	13062023--s--Lm--st--L1764--p--F10--pos001--tm--24--ch--Syto9--z--21
0	0	147.4115380786714	-21.373742866516118	-1.1693763732910156	-69.63780784606934	1.0	25042023--s--Lm--st--19115--p--C03--pos001--tm--24--ch--Syto9--z--21
0	0	595.6334134510586	-58.00028762817383	-9.264640808105469	-137.584810256958	1.0	13062023--s--Lm--st--L634--p--D03--pos004--tm--24--ch--Syto9--z--21
0	0	330.26281583876835	-33.34586915969849	22.24299430847168	-97.93085098266602	1.0	30052023--s--Lm--st--L634--p--C09--pos002--tm--24--ch--Syto9--z--21
0	0	390.13037817818775	-54.01522526741028	-4.789331436157227	-216.78407096862796	1.0	13042023--s--Lm--st--L628--p--D05--pos004--tm--24--ch--Syto9--z--21
0	0	356.7674105053856	-31.578542280197144	94.25673198699953	-92.73796463012695	1.0	04072023--s--Lm--st--L1323--p--D03--pos005--tm--24--ch--Syto9--z--21
0	0	266.37468823932466	-43.51169514656067	-2.979647636413574	-144.72061252593994	1.0	23052023--s--Lm--st--19115--p--G03--pos001--tm--24--ch--Syto9--z--21
0	0	261.4561163130261	-41.81301832199097	-3.3031005859375	-204.80982398986816	1.0	30052023--s--Lm--st--L634--p--C05--pos005--tm--24--ch--Syto9--z--21
0	0	487.8102588653565	-47.81720027923584	-4.647368431091309	-143.9195146560669	1.0	28032023--s--Lm--st--L455--p--D07--pos002--tm--24--ch--Syto9--z--21
0	0	471.6998944509597	-47.37900705337525	-12.787683486938477	-92.8037176132202	1.0	04072023--s--Lm--st--L1823--p--G04--pos004--tm--24--ch--Syto9--z--21
0	0	209.9419630141485	-26.736018800735472	-3.024310111999512	-66.12799167633057	1.0	04072023--s--Lm--st--L1323--p--C07--pos001--tm--24--ch--Syto9--z--21
0	0	638.8871684301467	-60.63553943634033	-21.94877529144287	-144.28557109832764	1.0	18072023--s--Lm--st--L1323--p--B07--pos001--tm--24--ch--Syto9--z--21
0	0	658.1598781858172	-29.796547174453732	41.14682579040527	-44.71256065368652	1.0	13062023--s--Lm--st--L1764--p--F10--pos004--tm--24--ch--Syto9--z--21
0	0	650.3445470446632	-40.84441537857056	31.296422004699707	-135.16944217681885	1.0	14112023--s--Lm--st--L628--p--D06--pos005--tm--24--ch--Syto9--z--21
0	0	1144.2510551270984	-48.09205098152161	51.20354461669922	-69.02281093597412	1.0	14112023--s--Lm--st--L1764--p--F03--pos001--tm--24--ch--Syto9--z--21
0	0	325.07102371397474	-23.371959972381596	2.999722480773926	-43.90931701660156	1.0	30052023--s--Lm--st--L1764--p--F09--pos002--tm--24--ch--Syto9--z--21
0	0	221.07054855709984	-29.67683539390564	-2.712308883666992	-73.47845077514648	1.0	18072023--s--Lm--st--L1323--p--B02--pos005--tm--24--ch--Syto9--z--21
0	0	958.5884472983224	-39.45033359527588	214.51808547973636	-175.21901512145996	1.0	28032023--s--Lm--st--L455--p--C07--pos003--tm--24--ch--Syto9--z--21
0	0	488.2011835461571	-41.16505212783814	-4.536688804626465	-88.14844131469727	1.0	04072023--s--Lm--st--L1323--p--C05--pos003--tm--24--ch--Syto9--z--21
0	0	576.7688341140747	-46.67441349029541	-12.023207664489746	-182.40379238128665	1.0	14112023--s--Lm--st--L628--p--D07--pos001--tm--24--ch--Syto9--z--21
0	0	471.9896268844605	-54.630061054229735	-17.720158576965332	-159.70576190948486	1.0	18072023--s--Lm--st--L1323--p--B07--pos005--tm--24--ch--Syto9--z--21
0	0	648.9287988117763	-32.83076238632202	52.22520923614502	-94.59786891937256	1.0	14112023--s--Lm--st--L628--p--D06--pos003--tm--24--ch--Syto9--z--21
0	0	383.51920014336	-29.470170783996583	-13.590925216674805	-67.56565856933594	1.0	14112023--s--Lm--st--L1323--p--D10--pos005--tm--24--ch--Syto9--z--21
0	0	598.3502843493507	-76.71754508018493	-10.376461029052734	-289.3604784011841	1.0	13042023--s--Lm--st--L628--p--D07--pos004--tm--24--ch--Syto9--z--21
0	0	239.1727136884417	-33.96954555511475	-3.750062942504883	-117.84767532348631	1.0	30052023--s--Lm--st--L634--p--C10--pos001--tm--24--ch--Syto9--z--21
0	0	433.32541565668015	-44.238085699081424	-10.002063751220703	-96.2348222732544	1.0	16052023--s--Lm--st--L455--p--F07--pos001--tm--24--ch--Syto9--z--21
0	0	310.22860281808033	-32.16766471862793	53.95200443267822	-100.74897956848145	1.0	25042023--s--Lm--st--19115--p--D07--pos003--tm--24--ch--Syto9--z--21
0	0	517.1636441094535	-62.37723288536072	-5.786480903625488	-206.96856689453125	1.0	04072023--s--Lm--st--L1823--p--F07--pos001--tm--24--ch--Syto9--z--21
0	0	491.7963128771101	-48.35803065299988	-0.1789722442626953	-111.9363603591919	1.0	13062023--s--Lm--st--L634--p--D04--pos004--tm--24--ch--Syto9--z--21
0	0	463.1375623884656	-37.115177631378174	46.15884876251221	-118.5017318725586	1.0	16052023--s--Lm--st--L455--p--F03--pos002--tm--24--ch--Syto9--z--21
0	0	935.9248100008284	-26.810720443725582	52.590394020080566	-60.904330253601074	1.0	14112023--s--Lm--st--L1764--p--F02--pos001--tm--24--ch--Syto9--z--21
0	0	317.1476925895328	-18.710950231552125	57.671003341674805	-75.9761791229248	1.0	23052023--s--Lm--st--L628--p--C04--pos005--tm--24--ch--Syto9--z--21
0	0	345.6134162176224	-23.36882629394531	58.938106536865234	-126.25788688659668	1.0	16052023--s--Lm--st--L455--p--G04--pos001--tm--24--ch--Syto9--z--21
0	0	243.4752301715669	-31.13216733932495	-2.624739646911621	-81.63153076171875	1.0	04072023--s--Lm--st--L1323--p--C05--pos002--tm--24--ch--Syto9--z--21
0	0	610.8245106651669	-46.9560613155365	1.7940587997436523	-215.48457527160645	1.0	28032023--s--Lm--st--L455--p--D03--pos001--tm--24--ch--Syto9--z--21
0	0	574.2867725463141	-36.45627226829529	26.750874519348145	-156.69314289093018	1.0	18072023--s--Lm--st--L1823--p--E10--pos002--tm--24--ch--Syto9--z--21
0	0	570.4595174789429	-31.82390513420105	83.49828052520752	-151.6565065383911	1.0	23052023--s--Lm--st--L628--p--C05--pos004--tm--24--ch--Syto9--z--21
0	0	718.2146573747907	-40.75858235359192	120.8969144821167	-176.2261619567871	1.0	13062023--s--Lm--st--L634--p--C06--pos003--tm--24--ch--Syto9--z--21
0	0	1109.6636766252063	-80.30685687065125	-35.52482795715332	-126.47845077514648	1.0	07112023--s--Lm--st--L394--p--B02--pos005--tm--24--ch--Syto9--z--21
0	0	631.3638836542765	-50.80495276451111	1.1949958801269531	-122.65744495391846	1.0	04072023--s--Lm--st--L1823--p--G06--pos005--tm--24--ch--Syto9--z--21
0	0	482.41079366774784	-34.00104422569275	116.87862396240234	-104.82626914978027	1.0	28032023--s--Lm--st--L455--p--C06--pos002--tm--24--ch--Syto9--z--21
0	0	436.7473851612636	-33.12156114578247	2.332858085632324	-112.12281131744383	1.0	14112023--s--Lm--st--19115--p--F07--pos005--tm--24--ch--Syto9--z--21
0	0	256.0687221799578	-13.195950174331664	27.15554904937744	-31.50626277923584	1.0	30052023--s--Lm--st--L1764--p--F07--pos005--tm--24--ch--Syto9--z--21
0	0	616.009554045541	-25.43227243423462	50.94843578338623	-46.85142517089844	1.0	30052023--s--Lm--st--L1764--p--G04--pos005--tm--24--ch--Syto9--z--21
0	0	1332.8461483092535	-54.58862500190735	116.85403060913086	-105.89347457885742	1.0	14112023--s--Lm--st--L1764--p--F02--pos003--tm--24--ch--Syto9--z--21
0	0	686.8666737420218	-42.30075011253357	49.408485412597656	-200.1286678314209	1.0	18072023--s--Lm--st--L1823--p--E11--pos003--tm--24--ch--Syto9--z--21
0	0	369.14223861694336	-13.55680832862854	42.5980749130249	-26.75358295440674	1.0	30052023--s--Lm--st--L1764--p--F04--pos003--tm--24--ch--Syto9--z--21
0	0	383.3128249758766	-21.946436214447026	3.086207389831543	-87.28623962402344	1.0	23052023--s--Lm--st--L628--p--C09--pos005--tm--24--ch--Syto9--z--21
0	0	189.9167549950736	-24.00532593727112	-2.246358871459961	-58.24544143676758	1.0	23052023--s--Lm--st--19115--p--F03--pos005--tm--24--ch--Syto9--z--21
0	0	517.6013837087722	-45.024586248397824	-16.826581954956055	-144.41105937957764	1.0	14112023--s--Lm--st--L628--p--C07--pos002--tm--24--ch--Syto9--z--21
0	0	460.09025333041234	-22.0562894821167	29.59586524963379	-49.25381374359131	1.0	18042023--s--Lm--st--L394--p--C08--pos004--tm--24--ch--Syto9--z--21
0	0	846.8950323831467	-70.3385754585266	137.52738571166992	-200.0621900558472	1.0	28032023--s--Lm--st--L455--p--C07--pos001--tm--24--ch--Syto9--z--21
0	0	309.0266137350173	-31.700814247131348	26.23945903778076	-69.2390489578247	1.0	04072023--s--Lm--st--L1323--p--C10--pos003--tm--24--ch--Syto9--z--21
0	0	166.5367378053211	-22.9059278011322	-1.8821525573730469	-74.09469509124756	1.0	23052023--s--Lm--st--19115--p--G04--pos005--tm--24--ch--Syto9--z--21
0	0	461.1741252626692	-40.97953605651856	-18.05490493774414	-97.7242546081543	1.0	14112023--s--Lm--st--L1323--p--C10--pos003--tm--24--ch--Syto9--z--21
0	0	622.6451545896984	-26.73134140968323	98.10861110687256	-66.16187763214111	1.0	18042023--s--Lm--st--L394--p--D04--pos005--tm--24--ch--Syto9--z--21
0	0	716.5594857987903	-51.05121583938599	74.59655475616455	-116.93322372436523	1.0	04072023--s--Lm--st--L1823--p--F07--pos003--tm--24--ch--Syto9--z--21
0	0	356.949789592198	-28.60401058197021	48.1688756942749	-164.36299228668213	1.0	28032023--s--Lm--st--L455--p--C04--pos004--tm--24--ch--Syto9--z--21
0	0	862.042033467974	-80.55956273078918	-22.76406574249268	-141.96774291992188	1.0	07112023--s--Lm--st--L394--p--B02--pos002--tm--24--ch--Syto9--z--21
0	0	714.7667922973633	-54.277924633026124	109.4846248626709	-266.41301918029785	1.0	28032023--s--Lm--st--L455--p--C08--pos004--tm--24--ch--Syto9--z--21
0	0	251.9692328316825	-16.773477363586426	60.16242504119873	-50.68918037414551	1.0	16052023--s--Lm--st--L394--p--D05--pos004--tm--24--ch--Syto9--z--21
0	0	767.2651470275152	-49.17380661964417	-19.25034999847412	-65.43468379974365	1.0	13062023--s--Lm--st--L1764--p--F06--pos004--tm--24--ch--Syto9--z--21
0	0	503.9345200402396	-55.27736234664917	-11.563158988952637	-217.11077404022217	1.0	04072023--s--Lm--st--L1823--p--F05--pos001--tm--24--ch--Syto9--z--21
0	0	447.9300306865147	-37.147226667404176	55.62173652648926	-123.79629230499268	1.0	28032023--s--Lm--st--L455--p--D04--pos001--tm--24--ch--Syto9--z--21
0	0	691.8443190710885	-31.11984314918518	61.34725379943848	-56.03926849365234	1.0	13062023--s--Lm--st--L1764--p--F10--pos003--tm--24--ch--Syto9--z--21
0	0	230.36599277314684	-40.32335076332093	-1.7455987930297852	-141.19670486450195	1.0	25042023--s--Lm--st--19115--p--C05--pos004--tm--24--ch--Syto9--z--21
0	0	181.42180320194788	-27.23851847648621	-1.924112319946289	-75.37625026702881	1.0	25042023--s--Lm--st--19115--p--C07--pos002--tm--24--ch--Syto9--z--21
0	0	995.8020514987764	-80.45892224311828	-34.40004825592041	-194.82273387908936	1.0	14112023--s--Lm--st--L455--p--D02--pos001--tm--24--ch--Syto9--z--21
0	0	542.9590848286947	-43.80138883590698	4.113602638244629	-194.9864454269409	1.0	07112023--s--Lm--st--L1823--p--F03--pos004--tm--24--ch--Syto9--z--21
0	0	659.9386070342291	-60.2569236278534	19.683398246765137	-118.41667079925536	1.0	07112023--s--Lm--st--L394--p--B03--pos004--tm--24--ch--Syto9--z--21
0	0	540.5341858182635	-31.408651542663574	6.048979759216309	-170.7916898727417	1.0	18072023--s--Lm--st--L1823--p--E05--pos002--tm--24--ch--Syto9--z--21
0	0	600.336216381618	-65.28231377601624	-19.6325740814209	-162.96391105651855	1.0	07112023--s--Lm--st--L634--p--C09--pos002--tm--24--ch--Syto9--z--21
0	0	629.4234233583722	-71.53022575378418	-17.245773315429688	-202.35416984558103	1.0	07112023--s--Lm--st--L634--p--B09--pos002--tm--24--ch--Syto9--z--21
0	0	399.0634026300339	-27.500465822219848	16.52690029144287	-104.99313259124756	1.0	23052023--s--Lm--st--L628--p--C05--pos001--tm--24--ch--Syto9--z--21
0	0	246.11279973529636	-13.589910745620728	43.07891368865967	-31.602972984313965	1.0	16052023--s--Lm--st--L394--p--C04--pos001--tm--24--ch--Syto9--z--21
0	0	407.52910936446415	-24.99997682571411	32.85026836395264	-124.2924346923828	1.0	16052023--s--Lm--st--L455--p--F03--pos005--tm--24--ch--Syto9--z--21
0	0	152.13233048575265	-21.28007001876831	-1.1807937622070312	-56.627278327941895	1.0	23052023--s--Lm--st--19115--p--F08--pos002--tm--24--ch--Syto9--z--21
0	0	561.0895782198224	-46.1303295135498	-18.27888774871826	-117.44041728973389	1.0	18072023--s--Lm--st--L1823--p--E06--pos001--tm--24--ch--Syto9--z--21
0	0	179.95894127800352	-32.22411351203918	-1.7404489517211914	-112.87196445465088	1.0	25042023--s--Lm--st--19115--p--D05--pos001--tm--24--ch--Syto9--z--21
0	0	369.69855353945775	-33.366095304489136	27.339540481567383	-69.17530536651611	1.0	04072023--s--Lm--st--L1323--p--C08--pos005--tm--24--ch--Syto9--z--21
0	0	243.61258220672607	-27.979933261871334	18.510957717895508	-103.14846897125244	1.0	23052023--s--Lm--st--19115--p--F04--pos003--tm--24--ch--Syto9--z--21
0	0	245.06669780186243	-26.23618426322937	28.854528427124023	-81.31613254547119	1.0	04072023--s--Lm--st--L1323--p--D03--pos001--tm--24--ch--Syto9--z--21
0	0	635.6330498740787	-47.4617299079895	39.61503887176514	-129.7969856262207	1.0	04072023--s--Lm--st--L1823--p--F06--pos004--tm--24--ch--Syto9--z--21
0	0	174.35018866402763	-17.877523183822632	-3.325864791870117	-57.84998416900635	1.0	23052023--s--Lm--st--L628--p--C04--pos001--tm--24--ch--Syto9--z--21
0	0	811.93008963267	-36.33492345809937	140.05931758880615	-70.16546630859375	1.0	16052023--s--Lm--st--L394--p--C03--pos003--tm--24--ch--Syto9--z--21
0	0	329.0696492422195	-24.639643144607543	9.702262878417969	-56.10498142242432	1.0	30052023--s--Lm--st--L1764--p--F08--pos003--tm--24--ch--Syto9--z--21
0	0	544.7868887583414	-29.21338376998901	8.9708890914917	-189.0828514099121	1.0	23052023--s--Lm--st--L628--p--C08--pos005--tm--24--ch--Syto9--z--21
0	0	627.7843133381435	-75.85557823181152	-16.942389488220215	-184.8312530517578	1.0	14112023--s--Lm--st--L455--p--C03--pos001--tm--24--ch--Syto9--z--21
0	0	391.69555768512544	-37.2043176651001	2.3488283157348637	-92.00593852996826	1.0	16052023--s--Lm--st--L455--p--F06--pos001--tm--24--ch--Syto9--z--21
0	0	616.7490729377383	-24.270514154434203	42.68374538421631	-60.71189689636231	1.0	18042023--s--Lm--st--L394--p--D05--pos001--tm--24--ch--Syto9--z--21
0	0	146.58099437895277	-23.377265405654907	-0.936253547668457	-67.5374059677124	1.0	25042023--s--Lm--st--19115--p--C05--pos002--tm--24--ch--Syto9--z--21
0	0	408.6560743876866	-33.25028944015503	-7.647825241088867	-63.36677265167236	1.0	18042023--s--Lm--st--L394--p--C05--pos005--tm--24--ch--Syto9--z--21
0	0	703.4660813921973	-60.45647530555725	55.476929664611816	-131.5009412765503	1.0	13062023--s--Lm--st--L634--p--D04--pos003--tm--24--ch--Syto9--z--21
0	0	397.438691002982	-55.73914332389832	-1.4331607818603516	-207.4115028381348	1.0	30052023--s--Lm--st--L634--p--C04--pos005--tm--24--ch--Syto9--z--21
0	0	233.29870446523032	-18.503566360473634	4.591350555419922	-50.6429557800293	1.0	16052023--s--Lm--st--L455--p--G03--pos001--tm--24--ch--Syto9--z--21
